null1,null2,bsA
-94675.988747,-94675.988747,-94675.989044
-94542.127526,-94542.127527,-94542.127526
-95243.306165,-95243.306164,-95243.306166
-94429.505227,-94427.697708,-94429.505227
-94605.353266,-94605.189125,-94604.957650
-95512.864462,-95510.997383,-95510.995857
-94454.415930,-94454.202748,-94453.836258
-94382.037965,-94381.463842,-94381.463842
-95621.240218,-95621.132912,-95621.129592
-95551.567067,-95551.567340,-95550.413582
-94332.971832,-94332.708250,-94332.735024
-94426.381377,-94426.381380,-94426.267509
-94747.850756,-94747.602350,-94747.194043
-94287.814867,-94287.513442,-94287.513442
-94821.703973,-94821.520909,-94821.236568
-95066.108155,-95066.108156,-95066.108157
-94670.958796,-94670.958801,-94668.975646
-95602.772758,-95602.776764,-95602.782080
-96623.851149,-96623.535727,-96623.139016
-95358.276666,-95356.601360,-95356.566697
-94255.439349,-94255.439349,-94255.002227
-94737.071633,-94735.598493,-94735.491356
-95525.166159,-95525.166159,-95525.166159
-94343.799660,-94343.774973,-94343.159525
-94810.221805,-94810.027718,-94809.197175
-95448.683131,-95448.681510,-95448.683131
-94240.180501,-94240.180503,-94240.180500
-95526.161491,-95526.161492,-95520.969232
-95353.961292,-95353.961292,-95352.949152
-93509.102612,-93509.045204,-93508.974295
-93733.133493,-93733.133493,-93733.133511
-94356.753449,-94356.238100,-94356.136366
-95062.705679,-95061.571569,-95060.023101
-94719.401680,-94718.711657,-94718.711657
-95916.061353,-95915.335600,-95912.464230
-95830.434155,-95830.434157,-95830.434164
-95114.328827,-95114.328828,-95114.237697
-94893.652534,-94893.275231,-94891.202870
-94863.246332,-94863.011230,-94861.900700
-96224.894962,-96224.430691,-96224.115696
-94387.161643,-94386.601504,-94386.463880
-94913.759890,-94913.488160,-94913.488159
-95400.804100,-95400.798426,-95400.443419
-94403.746449,-94403.746449,-94402.702803
-94081.587732,-94081.410898,-94080.949574
-94920.712076,-94920.717519,-94920.402156
-95562.295025,-95562.275076,-95561.347910
-95016.350105,-95016.345831,-95016.160494
-95442.335224,-95442.335225,-95440.633296
-95984.667675,-95984.667676,-95984.667674
-94319.336452,-94319.326375,-94318.441533
-94373.017541,-94373.021910,-94373.028473
-94977.452249,-94976.553337,-94976.553274
-94606.895598,-94606.745590,-94606.745590
-94528.669590,-94528.675095,-94528.669606
-95373.581120,-95373.569671,-95373.569671
-94311.445148,-94311.338096,-94311.338096
-95337.592812,-95337.592812,-95337.592812
-93852.272115,-93852.272115,-93852.307541
-95231.429427,-95231.294601,-95231.398872
-95304.979831,-95304.979840,-95304.990879
-95197.233341,-95196.546117,-95195.644142
-94620.327342,-94620.327340,-94620.327343
-94969.531184,-94969.531188,-94967.165491
-96160.549545,-96160.549546,-96160.509213
-94827.958558,-94827.903384,-94825.866852
-94408.669240,-94408.669241,-94408.669241
-94445.327151,-94444.701272,-94444.701436
-95197.603121,-95197.587992,-95197.243796
-95635.641592,-95635.641592,-95635.610041
-95350.255515,-95347.914465,-95347.914465
-94927.652305,-94927.631298,-94926.222525
-94317.034805,-94317.034805,-94316.344525
-94334.460255,-94333.912588,-94333.912588
-94831.619641,-94831.619642,-94831.619643
-94826.125177,-94826.019127,-94824.802179
-95140.389598,-95140.375651,-95139.876537
-95037.607835,-95037.607752,-95036.846254
-95126.280208,-95125.359624,-95125.359624
-94758.271744,-94756.168438,-94756.168438
-94747.298820,-94747.301537,-94747.298826
-94339.351797,-94339.351797,-94339.351797
-94320.441661,-94320.441661,-94318.444291
-94874.913663,-94874.913684,-94874.913664
-94070.880615,-94070.880616,-94070.832221
-94745.651019,-94745.618277,-94745.618277
-94259.345834,-94257.966744,-94257.160555
-94828.747015,-94828.608011,-94828.657327
-93928.446186,-93928.360098,-93928.360098
-95274.392323,-95269.652109,-95269.293041
-95484.067936,-95483.897125,-95483.942623
-94733.863102,-94733.623368,-94732.639163
-95716.258067,-95716.258069,-95716.195288
-94509.461304,-94509.334710,-94509.334107
-95438.762808,-95437.729689,-95437.729689
-95014.869816,-95013.678849,-95013.678849
-94196.989008,-94196.935640,-94196.870605
-95084.318240,-95084.103643,-95084.103736
-96009.129072,-96009.129072,-96009.129134
-95666.250616,-95663.968864,-95663.724962
-94185.402661,-94185.393033,-94184.948509
-93701.899157,-93701.520832,-93701.520832
-94570.929288,-94569.155866,-94568.655930
-94833.989453,-94833.989453,-94833.958299
-95335.924109,-95335.924110,-95335.891798
-95299.224858,-95299.181439,-95299.181439
-94042.064842,-94042.064842,-94042.065084
-94527.825537,-94527.825538,-94526.192858
-95603.757665,-95603.698419,-95603.416024
-95724.538114,-95723.860742,-95723.831295
-94306.984382,-94306.984382,-94306.695558
-94675.651832,-94674.185084,-94673.859567
-94382.615752,-94382.361253,-94382.615757
-95488.838473,-95488.838473,-95488.839342
-95654.936540,-95654.900771,-95654.745231
-94770.941600,-94770.941600,-94769.673954
-95074.401316,-95073.956650,-95073.955931
-94664.100636,-94663.875995,-94663.875995
-94813.918889,-94813.918889,-94813.918889
-95308.490640,-95308.485610,-95308.234946
-94986.769272,-94986.769272,-94986.711290
-95382.260388,-95382.260389,-95382.398646
-94568.777651,-94567.746689,-94566.665243
-94577.124392,-94575.036831,-94575.036831
-95186.587937,-95186.427062,-95186.288306
-95059.061503,-95059.087843,-95058.561503
-95502.170045,-95501.409014,-95501.409014
-94778.579459,-94778.575646,-94778.567966
-94466.356792,-94466.356795,-94467.360357
-93729.476234,-93729.468631,-93728.240339
-95315.084120,-95313.683813,-95313.683813
-95531.553187,-95531.553235,-95531.553327
-96159.041372,-96158.042079,-96157.818682
-94747.620507,-94747.179701,-94747.153559
-96446.324051,-96446.325873,-96446.324052
-96542.961241,-96542.961241,-96542.578494
-95462.540695,-95462.547243,-95462.447776
-94581.801943,-94581.740806,-94581.741667
-95232.386900,-95231.760899,-95231.760899
-94210.739867,-94210.739867,-94210.739867
-94978.727742,-94977.840632,-94977.515081
-95236.308427,-95236.308427,-95235.420864
-95825.082475,-95825.041009,-95825.041009
-94449.659917,-94449.414383,-94448.799158
-94986.159454,-94986.159454,-94985.668200
-94480.499692,-94480.329714,-94479.739715
-95071.348037,-95071.258489,-95071.094414
-94268.640142,-94268.643901,-94268.640161
-94231.097531,-94230.940830,-94230.649504
-94398.994236,-94398.994239,-94398.995900
-94000.816528,-94000.816528,-94000.816528
-95707.057294,-95705.651234,-95705.651234
-95066.085267,-95064.526354,-95064.526354
-93881.046354,-93881.046354,-93881.046354
-94988.521037,-94988.521038,-94987.787589
-95095.917655,-95095.917655,-95095.905147
-94632.630379,-94632.630379,-94632.628214
-95046.331972,-95046.322690,-95046.329463
-95144.586880,-95143.370383,-95142.401236
-95214.931605,-95214.931606,-95214.832300
-94932.067886,-94929.607208,-94929.607208
-94320.343616,-94320.341436,-94320.138698
-94999.106352,-94999.027073,-94998.868813
-95124.630785,-95124.594119,-95124.594119
-94495.441858,-94495.441858,-94492.244241
-94802.498514,-94802.256196,-94802.256197
-95867.538583,-95867.538585,-95867.740243
-95373.942762,-95373.932064,-95373.923126
-96818.957442,-96818.957444,-96818.957462
-94918.686382,-94918.555020,-94917.813762
-94881.281988,-94881.281989,-94881.281989
-94084.491242,-94084.491242,-94084.491242
-95234.603297,-95234.456875,-95234.147109
-95578.661822,-95578.645237,-95578.641777
-94528.984295,-94528.982854,-94528.587872
-95040.409575,-95038.052696,-95038.052697
-95875.578960,-95874.939339,-95874.939329
-94725.257967,-94725.034305,-94725.026863
-96140.033626,-96139.515918,-96138.046961
-95315.304919,-95315.050542,-95314.727691
-95037.666217,-95037.666217,-95037.666217
-95161.380138,-95161.246389,-95161.091297
-94309.881672,-94309.881675,-94309.863398
-94093.498079,-94093.438104,-94093.411472
-95059.615060,-95058.771586,-95058.664773
-94550.893085,-94550.838003,-94550.598513
-96258.025027,-96258.021078,-96257.841012
-95818.257733,-95816.859736,-95816.328312
-94045.343988,-94045.120209,-94045.058126
-95252.281138,-95251.971859,-95251.420270
-95190.640440,-95190.716728,-95189.985272
-95321.888343,-95321.283614,-95321.102130
-95166.092236,-95163.639273,-95162.552594
-93970.049703,-93970.049704,-93969.920930
-95187.416725,-95184.363914,-95184.363914
-94736.550160,-94736.550160,-94735.407189
-94423.549971,-94423.489475,-94422.779669
-96068.230744,-96067.399697,-96067.373597
-94185.743452,-94185.743454,-94185.743457
-94341.744308,-94341.745296,-94341.771921
-95151.324103,-95151.324105,-95151.324105
-94014.382487,-94014.275478,-94013.761812
-94493.859708,-94493.197381,-94492.444776
-95129.324733,-95129.218310,-95128.551812
-94423.013797,-94423.013797,-94423.013797
-94856.597962,-94856.353793,-94856.277639
-95903.711607,-95902.950572,-95902.849269
-94539.662240,-94539.577207,-94539.577207
-94572.335474,-94572.335976,-94572.335474
-94220.581236,-94220.581236,-94220.554214
-96270.046046,-96270.046046,-96270.046046
-95217.378020,-95217.378020,-95216.832236
-95259.076193,-95258.802527,-95258.782949
-94436.188200,-94434.764023,-94434.764023
-94443.756008,-94443.756009,-94443.742647
-94471.054543,-94470.521694,-94468.573014
-95218.528780,-95218.528780,-95218.528780
-94872.577284,-94872.566966,-94872.566966
-95088.359459,-95086.574948,-95086.574947
-95928.226101,-95927.808611,-95927.806884
-95425.791788,-95425.791788,-95425.791788
-94709.718694,-94709.718694,-94709.665136
-94182.951290,-94179.770537,-94179.634137
-94471.885675,-94471.369386,-94471.383308
-95627.778588,-95627.778589,-95627.778657
-95157.856321,-95157.774151,-95157.743719
-93752.619456,-93751.887225,-93750.788027
-94884.397483,-94884.397483,-94884.397483
-95292.897374,-95292.897374,-95292.691202
-93965.883048,-93964.976006,-93963.509653
-95781.785358,-95781.326977,-95781.326977
-95247.196195,-95247.196195,-95247.196441
-94452.240979,-94452.240979,-94452.240979
-94420.102229,-94418.579546,-94418.126114
-94478.216808,-94477.691390,-94476.179040
-93578.061237,-93576.612221,-93576.612223
-95085.915750,-95085.910978,-95085.910978
-95069.795586,-95069.795587,-95069.194861
-95337.785659,-95337.785660,-95337.785659
-93424.506190,-93424.208567,-93423.858171
-94443.399267,-94443.396385,-94443.238047
-94620.357967,-94620.357967,-94620.357967
-95046.049857,-95045.502042,-95045.449437
-94628.556640,-94628.556639,-94627.703729
-94282.801684,-94282.479406,-94282.479406
-95356.526093,-95356.526094,-95356.526093
-95058.295595,-95058.249445,-95058.249444
-94619.029383,-94619.029383,-94619.029532
