null1,null2,bsA
-80902.630601,-80900.307575,-80900.307575
-80656.737821,-80656.183547,-80653.320065
-81155.172948,-81155.172948,-81155.172948
-79974.640303,-79974.640303,-79974.640303
-81110.883661,-81109.502796,-81109.502796
-81083.642823,-81083.215870,-81083.215870
-80667.043578,-80667.043578,-80667.043578
-80962.141070,-80962.141070,-80962.141070
-81099.955415,-81099.955406,-81099.955406
-80036.776069,-80036.679073,-80036.679073
-80379.563795,-80379.563795,-80379.563795
-80722.584409,-80722.584409,-80722.584409
-81071.688626,-81071.688626,-81071.688627
-80105.483498,-80104.290521,-80104.290521
-80438.467819,-80438.467819,-80438.467819
-81190.271999,-81190.223346,-81190.222729
-81132.788836,-81132.788836,-81132.788836
-80774.356761,-80774.356761,-80774.356762
-80945.580067,-80944.937984,-80941.752770
-80908.795891,-80908.795891,-80908.795891
-81143.800924,-81143.800924,-81143.800924
-80693.059677,-80692.252788,-80691.037329
-80893.354847,-80893.354847,-80893.354847
-80771.686844,-80771.686844,-80771.686844
-80069.311497,-80068.539228,-80065.905210
-80616.344582,-80616.344580,-80616.344581
-80398.242568,-80398.242568,-80398.242568
-81052.968925,-81052.968925,-81052.968925
-80693.094035,-80693.087405,-80693.087405
-80537.854531,-80537.845268,-80537.845268
-80582.651268,-80582.548954,-80582.546169
-80838.508385,-80838.508385,-80838.508385
-80409.439183,-80409.410702,-80409.396871
-81057.320828,-81056.441131,-81055.353808
-81016.024100,-81016.024076,-81016.024076
-80414.353129,-80414.353129,-80414.353129
-81084.264353,-81084.264353,-81084.264354
-81365.949422,-81365.949422,-81365.949422
-80411.633332,-80411.633332,-80411.633332
-80457.021774,-80457.021774,-80457.021775
-81031.382134,-81031.357642,-81030.624649
-80584.337320,-80583.749212,-80583.663942
-80825.738106,-80825.738106,-80825.738106
-80081.604618,-80081.604618,-80081.604618
-80702.486402,-80702.486402,-80702.486402
-80463.200903,-80462.078931,-80461.108431
-80678.660350,-80678.539309,-80677.816726
-81158.713136,-81158.258795,-81158.258795
-80767.393530,-80767.393530,-80767.393531
-80640.401549,-80640.363633,-80640.363633
-80743.994110,-80743.839824,-80743.828284
-80494.482641,-80494.482641,-80494.482641
-80705.359899,-80704.270649,-80704.270649
-80410.413544,-80410.413545,-80410.413544
-80267.619276,-80267.297911,-80266.602630
-80543.738904,-80543.738898,-80543.738898
-81092.952920,-81092.952920,-81092.223263
-80792.130479,-80792.130480,-80792.130480
-80060.974062,-80060.974062,-80060.974062
-81650.245980,-81650.245980,-81650.256962
-80891.685398,-80890.158205,-80888.746431
-80769.934412,-80769.934413,-80769.934412
-81190.396039,-81190.396039,-81190.396039
-81234.079179,-81233.585363,-81233.585363
-80528.248685,-80528.248686,-80528.248685
-80861.068134,-80858.734863,-80858.734863
-81054.485306,-81054.471718,-81054.459621
-79981.581390,-79981.306872,-79981.306872
-80644.400820,-80644.400820,-80644.400820
-81444.121525,-81444.121276,-81444.121276
-80917.549684,-80917.549684,-80917.549684
-80298.867613,-80298.867613,-80298.738073
-80469.784408,-80469.231888,-80469.120143
-80923.849103,-80923.037388,-80922.582184
-80436.674009,-80436.674009,-80436.674009
-80793.018067,-80793.018067,-80793.018068
-80926.087287,-80926.087288,-80926.087287
-80851.524589,-80850.561628,-80850.498140
-81323.405638,-81323.405638,-81323.405638
-80791.742929,-80791.742929,-80790.799563
-80504.532755,-80504.530203,-80504.526655
-80693.564336,-80693.564336,-80693.564336
-80728.838149,-80728.838149,-80728.838149
-81135.833259,-81135.833254,-81135.833254
-80765.032063,-80765.032063,-80765.038951
-80110.038335,-80110.038335,-80110.038335
-81014.289006,-81013.746064,-81013.283314
-80783.460331,-80783.460331,-80783.460332
-80736.217675,-80735.599339,-80733.633876
-80963.799414,-80963.799414,-80963.799414
-81506.403394,-81506.403394,-81506.403394
-80678.326383,-80678.326383,-80678.326383
-81037.052710,-81037.052710,-81037.052710
-80514.759890,-80514.759890,-80514.759890
-79779.758632,-79779.758632,-79778.046984
-80542.990409,-80542.859507,-80541.232662
-80604.142214,-80603.826295,-80603.826295
-80469.773558,-80469.767919,-80469.767919
-80745.299184,-80744.984518,-80744.807650
-81183.812461,-81183.812461,-81183.812461
-81142.896941,-81142.896942,-81142.896941
-81042.621079,-81042.621079,-81042.621079
-80846.331280,-80845.779615,-80845.779615
-80316.818295,-80316.818295,-80316.818295
-80658.392500,-80658.392212,-80658.392212
-80339.622282,-80339.583537,-80336.105597
-80831.186535,-80830.795804,-80830.586035
-80882.722901,-80882.065593,-80882.065593
-80790.391383,-80790.391383,-80790.391383
-81019.885659,-81019.833523,-81019.833523
-80751.017383,-80750.925074,-80750.136910
-80624.937839,-80623.789489,-80622.739338
-81790.018195,-81790.008423,-81790.008423
-80885.963981,-80885.963981,-80885.963981
-80689.995281,-80689.995281,-80689.995281
-81524.184399,-81524.184399,-81524.184399
-80841.151050,-80841.092689,-80841.092689
-80362.804632,-80362.789020,-80362.721856
-80640.232200,-80639.599848,-80639.599848
-81085.491255,-81084.821863,-81084.821863
-80978.949043,-80978.949043,-80978.952027
-81370.525536,-81370.019130,-81369.104947
-80005.324643,-80005.324643,-80005.324643
-80483.399690,-80483.399690,-80483.358479
-80702.824513,-80701.020556,-80700.920221
-80635.613302,-80635.613302,-80635.613302
-81326.401416,-81326.401417,-81326.401416
-81312.939190,-81312.257147,-81312.257147
-80418.615881,-80418.615881,-80418.615881
-80912.460345,-80912.074360,-80912.074360
-80447.854793,-80446.711319,-80446.740528
-80453.517844,-80453.445829,-80453.445829
-80355.208330,-80355.208330,-80355.208330
-80465.276278,-80463.160651,-80463.155065
-80829.532244,-80829.532244,-80829.532245
-80379.020307,-80379.020307,-80379.020307
-80623.384063,-80623.001778,-80619.853916
-81111.057422,-81111.057422,-81111.057422
-81579.449501,-81579.449495,-81579.449495
-80304.076933,-80303.560017,-80303.422416
-80214.301336,-80213.949700,-80213.949700
-81017.260045,-81017.257089,-81016.521559
-80275.104170,-80273.481780,-80272.240577
-80377.898844,-80376.898101,-80376.140758
-81209.288527,-81208.699049,-81208.614957
-80856.480756,-80856.480756,-80856.480756
-81183.187472,-81183.187472,-81183.187472
-80689.071316,-80689.061241,-80688.976943
-79841.557500,-79841.557500,-79841.557500
-80089.875380,-80089.825753,-80088.642575
-80896.658173,-80896.658173,-80896.658173
-80895.766758,-80895.766758,-80895.766758
-80494.695120,-80494.695120,-80494.695121
-80640.300334,-80640.300334,-80640.300334
-81048.945382,-81048.945382,-81048.945382
-81053.877488,-81053.877488,-81053.877488
-80897.463064,-80897.463064,-80897.463065
-81021.477788,-81021.472887,-81021.472887
-80690.638532,-80690.638532,-80690.638532
-80797.626303,-80797.626315,-80797.626303
-80447.508219,-80447.052042,-80446.300315
-80688.374907,-80688.374908,-80688.374908
-81049.950899,-81049.401444,-81049.401444
-80904.783901,-80904.783901,-80904.783902
-81444.321010,-81444.052898,-81444.052898
-80586.728553,-80586.725735,-80586.562969
-81318.064264,-81318.064264,-81318.064264
-80424.433606,-80424.433606,-80424.433390
-80632.865830,-80632.577728,-80632.550722
-81214.347597,-81214.347597,-81214.347597
-80829.150177,-80829.150177,-80829.150177
-80297.465311,-80297.465311,-80297.465311
-80255.002124,-80255.002125,-80255.002124
-81307.719271,-81307.719271,-81307.719271
-81095.571683,-81095.546025,-81095.546025
-80983.115992,-80983.115992,-80983.115992
-80497.514024,-80497.514024,-80497.514024
-80860.179252,-80859.874282,-80859.874282
-80276.651715,-80275.353649,-80275.353649
-80326.279862,-80326.185350,-80326.185350
-81405.482324,-81405.482324,-81405.482324
-81166.021343,-81165.763225,-81162.448713
-80437.342937,-80436.919325,-80436.622814
-80872.330837,-80872.330837,-80872.330837
-80873.300330,-80873.300330,-80873.300331
-80919.410056,-80919.224577,-80919.224577
-80808.236165,-80807.750570,-80807.750570
-80307.691570,-80307.691570,-80307.691571
-80519.286452,-80519.286452,-80519.286452
-81603.814489,-81603.814489,-81603.814489
-80982.258799,-80982.258799,-80982.258799
-80602.360348,-80602.360348,-80602.360348
-80710.230809,-80710.230810,-80710.230809
-80612.218055,-80612.138777,-80612.092601
-80700.170208,-80700.170208,-80700.170208
-80723.685489,-80723.685489,-80723.685489
-80906.962525,-80906.717053,-80906.716978
-80597.796429,-80596.420987,-80596.420665
-80373.907639,-80373.838676,-80373.838677
-81033.554256,-81033.554256,-81033.554256
-81165.205858,-81165.205858,-81165.205859
-80365.038528,-80365.038528,-80365.038528
-81178.062583,-81175.433177,-81175.433233
-80261.024488,-80258.979257,-80258.311562
-81168.995664,-81168.977518,-81168.977518
-81168.408515,-81167.157971,-81167.133617
-80366.841004,-80366.841004,-80366.841004
-81436.003024,-81436.003024,-81436.003024
-80730.653385,-80730.632844,-80730.632844
-81024.361905,-81024.361905,-81024.361905
-80727.083129,-80727.012130,-80726.965488
-80643.814711,-80643.814711,-80643.814711
-80850.619449,-80846.530654,-80845.653702
-80951.638071,-80951.183734,-80951.168014
-81038.655743,-81038.411603,-81038.411612
-80840.219473,-80840.219473,-80840.219474
-80559.646075,-80557.177014,-80556.935760
-81239.131702,-81238.989914,-81238.990270
-80294.214093,-80293.824028,-80293.311316
-80795.807467,-80794.809654,-80794.809654
-80617.967552,-80617.967552,-80617.967552
-80880.514832,-80880.514833,-80880.514832
-81253.800109,-81253.791497,-81253.791306
-81149.974277,-81149.958854,-81149.162229
-80887.747570,-80887.747570,-80887.747570
-81536.892946,-81536.892946,-81536.892946
-80231.682717,-80231.682717,-80231.682717
-80393.306413,-80392.262226,-80392.076014
-80739.758709,-80739.492173,-80738.898234
-80299.781252,-80299.767459,-80299.767459
-80766.810570,-80766.810570,-80766.810570
-80487.430399,-80486.257889,-80483.386331
-81148.277402,-81147.969685,-81147.969685
-81173.139759,-81172.735472,-81172.735472
-80632.400359,-80632.400359,-80632.400359
-80674.827279,-80674.826262,-80674.826262
-81103.910159,-81103.910159,-81103.910159
-81250.804677,-81250.804677,-81250.804677
-81062.800222,-81062.800222,-81062.800222
-80534.670625,-80534.522273,-80533.808414
-80798.726531,-80798.611905,-80798.020727
-80808.118894,-80807.928565,-80807.928565
-80967.670879,-80967.521955,-80967.521955
-81025.109815,-81025.109815,-81025.109815
-80946.949568,-80946.890212,-80946.890212
-80921.082636,-80921.082636,-80921.082636
-81224.755255,-81224.338104,-81224.219387
-81462.868541,-81462.440008,-81462.322711
-80858.634115,-80857.422479,-80857.097108
-81448.729930,-81448.056791,-81448.056791
-80397.845750,-80397.845750,-80397.845751
-80671.319766,-80671.319766,-80671.319766
-80547.547191,-80547.547191,-80547.547191
-80726.161160,-80726.151824,-80725.996372
-81001.582016,-81001.582016,-81001.582016
-81231.787726,-81231.787727,-81231.787726
-80915.644784,-80915.644784,-80915.644784
-80536.702940,-80536.437824,-80533.345640
-80636.570330,-80636.488413,-80636.488413
-81163.167475,-81163.061257,-81163.061258
-80461.084022,-80461.084022,-80461.084531
-80615.022299,-80613.261308,-80612.934154
-80589.323406,-80589.321257,-80588.449488
-80220.978965,-80220.978965,-80220.978965
-81190.238941,-81189.748031,-81189.706717
-81209.945591,-81209.830983,-81209.794833
-80900.400066,-80897.609570,-80896.931445
-80795.556617,-80795.556617,-80795.556617
-80075.536452,-80075.536452,-80075.536452
-80340.439795,-80340.438604,-80340.276250
-81288.708411,-81288.573422,-81288.573422
-80344.545579,-80344.545579,-80344.545579
-80650.297142,-80647.938214,-80647.268787
-81324.995096,-81324.981115,-81324.802821
-81261.665824,-81261.665824,-81261.665824
-80996.204049,-80995.956452,-80995.951025
-81031.685132,-81031.685132,-81031.685132
-81250.689794,-81250.689794,-81250.689794
-81372.435081,-81372.326884,-81372.101127
-80634.492707,-80634.492707,-80634.492707
-80905.435296,-80905.314090,-80905.259634
-80596.211755,-80596.211756,-80596.211755
-80723.745397,-80722.944839,-80722.328768
-80909.723491,-80909.723491,-80909.723491
-80720.501833,-80720.161222,-80720.121433
-80674.873983,-80674.871690,-80674.804425
-80014.083437,-80014.083437,-80014.083437
-81085.566588,-81085.566588,-81085.566588
-80527.713584,-80527.713584,-80527.713584
-80997.518317,-80996.617441,-80996.366061
-80884.008153,-80883.665463,-80883.665463
-80755.127232,-80755.075338,-80755.075338
-81182.394003,-81182.394004,-81182.394004
-80708.598066,-80708.381555,-80708.350674
-81603.689388,-81603.689388,-81603.689388
-80725.463358,-80725.463358,-80725.463358
-80341.371649,-80341.371650,-80341.371649
-81183.937692,-81183.937692,-81183.937692
-81377.436839,-81377.436826,-81377.436826
-80640.076519,-80639.954429,-80639.811760
-81324.224878,-81324.224878,-81324.224878
-80930.424501,-80927.902678,-80925.735939
-81463.847616,-81463.847605,-81463.847604
-80990.927208,-80990.927208,-80990.890778
-80562.051752,-80562.051753,-80562.051753
-80638.573110,-80638.573110,-80638.573110
-80595.757730,-80595.757730,-80595.757730
-80811.520123,-80811.520115,-80811.520115
-80816.670875,-80816.670875,-80816.670875
-80862.428466,-80859.204967,-80858.989107
-80868.297314,-80867.722754,-80867.166256
-81460.787351,-81460.231957,-81460.101070
-80889.047512,-80889.047513,-80889.047512
-80954.991440,-80954.991441,-80954.991440
-80931.917581,-80931.917581,-80931.917581
-80274.503648,-80274.503648,-80274.503648
-81005.006714,-81003.821259,-81003.821259
-80992.509484,-80990.834416,-80990.631019
-80298.245986,-80296.632630,-80296.532046
-81124.004511,-81123.378578,-81123.357181
-81016.148724,-81013.000678,-81011.521315
-79995.803523,-79995.803523,-79995.803523
-81006.095761,-81006.095761,-81003.218482
-81137.657234,-81137.657234,-81137.657234
-80912.583602,-80911.840549,-80909.333670
-80588.077289,-80588.077289,-80588.077289
-81030.661226,-81030.661226,-81030.661227
-81138.017164,-81138.007450,-81137.997000
-81204.419897,-81204.419898,-81204.419897
-80714.319132,-80714.318343,-80714.318343
-80018.564083,-80017.654809,-80017.654809
-81008.645015,-81008.645015,-81008.616532
-80838.869194,-80838.846351,-80838.842644
-80953.980792,-80953.980792,-80953.980792
-80721.353243,-80721.268111,-80721.268111
-81135.567389,-81135.053576,-81132.871008
-81053.630671,-81052.887687,-81052.887687
-80613.534206,-80612.693563,-80612.670762
-80884.807771,-80883.429064,-80883.253492
-81150.995090,-81150.995090,-81150.995090
-80771.004476,-80770.802708,-80770.382955
-80979.077327,-80978.664387,-80978.237706
-81005.323463,-81005.323463,-81005.323463
-80807.843950,-80807.770297,-80807.770297
-81373.984451,-81373.984451,-81373.984451
-80559.641158,-80558.262891,-80558.261768
-80823.737162,-80822.943818,-80822.943818
-80843.568155,-80843.568155,-80843.568155
-80911.902990,-80911.604400,-80911.597276
-81248.845110,-81248.458316,-81246.692590
-80397.587370,-80397.587370,-80397.587370
-80825.803316,-80825.528432,-80825.411677
-80694.550081,-80694.488368,-80694.443248
-81021.084268,-81021.048333,-81021.048333
-80940.952099,-80940.952099,-80940.952099
-80994.395485,-80994.395485,-80994.395485
-80763.112343,-80763.112343,-80763.112343
-80554.688646,-80554.667596,-80554.655945
-80459.765629,-80457.267682,-80457.267682
-81206.409383,-81206.409379,-81206.409379
-80325.106739,-80325.052675,-80323.762001
-81004.599064,-81004.353763,-81004.355712
-79994.348689,-79994.348688,-79994.348689
-80952.675191,-80952.675192,-80952.675192
-81666.077083,-81665.357305,-81665.357305
-80699.597491,-80699.581821,-80698.622905
-80627.965507,-80627.599702,-80627.599702
-80642.624623,-80642.624623,-80642.624623
-81229.788662,-81229.788437,-81229.359480
-80454.542346,-80454.542346,-80454.542346
-81680.695013,-81680.524989,-81679.031438
-80942.042192,-80941.217183,-80941.217183
-80495.593559,-80495.549426,-80495.214290
-80784.551907,-80784.551907,-80784.551907
-81289.980134,-81289.980134,-81289.980134
-81037.570839,-81037.570839,-81037.570840
-80858.025790,-80858.004290,-80858.004290
-80836.354620,-80836.354620,-80836.354620
-81423.365938,-81422.905413,-81421.706674
-80394.959628,-80394.959629,-80394.959628
-80837.179481,-80835.295117,-80835.295222
-81029.392190,-81029.392190,-81029.392190
-80346.170758,-80346.170758,-80346.170759
-80843.945853,-80843.944868,-80843.944868
-81085.150019,-81085.150019,-81085.150019
-80910.824379,-80909.990357,-80909.760698
-80898.387358,-80897.488243,-80897.488243
-80841.638277,-80841.638277,-80841.638277
-80462.957553,-80462.896281,-80462.493315
-80918.659136,-80918.627704,-80918.627704
-80720.017524,-80719.940112,-80719.940112
-81020.578565,-81020.118927,-81020.089208
-81138.519554,-81138.519554,-81138.519554
-81203.705924,-81203.705925,-81203.705925
-80752.653150,-80751.982233,-80751.968045
-80646.134072,-80646.134072,-80646.134072
-81324.910347,-81324.910347,-81324.910347
-80854.915054,-80854.915054,-80854.915054
-80448.295925,-80447.947799,-80447.935610
-81236.506649,-81236.502395,-81236.502395
-80468.750501,-80468.750501,-80468.750501
-80762.703403,-80762.319078,-80761.860324
-80659.030084,-80659.030085,-80659.030084
-80166.222752,-80166.222752,-80166.222752
-80885.101841,-80884.967751,-80884.967751
-80722.305743,-80722.303642,-80722.303642
-81132.155496,-81132.098201,-81132.097441
-80724.129470,-80723.670269,-80723.538402
-81487.241182,-81487.241182,-81486.042218
-79943.352934,-79942.954245,-79942.802988
-80821.839985,-80820.876758,-80820.783816
-81427.840596,-81427.840597,-81427.840596
-81075.220562,-81075.220563,-81075.220563
-81090.042324,-81089.349731,-81089.349731
-81280.448869,-81279.568468,-81279.557278
-81057.244751,-81055.843795,-81055.796148
-81067.975786,-81067.887703,-81067.887703
-81079.631753,-81079.631753,-81079.631753
-81095.735493,-81095.110581,-81094.979198
-80843.128583,-80843.128583,-80843.128583
-80159.650399,-80159.650399,-80159.650399
-80994.775554,-80994.775554,-80994.540150
-80727.598912,-80727.598912,-80727.598912
-79986.925397,-79986.925397,-79986.925397
-80962.007042,-80962.007042,-80962.007042
-80665.876870,-80665.876870,-80665.876871
-80077.704860,-80077.704860,-80077.704860
-81427.495055,-81427.495055,-81427.495055
-81015.620702,-81015.043558,-81015.043558
-81445.546486,-81445.546486,-81445.546487
-80490.158248,-80490.158249,-80490.158249
-80959.992954,-80959.603439,-80959.152686
-81172.599642,-81172.399434,-81172.333390
-80879.099315,-80878.789883,-80876.423200
-81810.191617,-81810.191618,-81810.191617
-81174.276036,-81174.271983,-81174.271977
-79950.443476,-79950.251828,-79950.251828
-80820.241089,-80820.241089,-80820.241089
-80659.975372,-80659.975372,-80659.975372
-81000.138307,-81000.057365,-81000.057336
-80450.713495,-80450.713496,-80447.686294
-81410.213113,-81410.213114,-81410.213113
-81382.911880,-81382.905777,-81381.214092
-81216.827278,-81215.164620,-81214.995339
-80816.626881,-80816.621478,-80816.482041
-81097.778375,-81096.293636,-81096.293592
-81043.301630,-81043.209207,-81042.929403
-81462.531008,-81462.531008,-81462.531008
-80421.440240,-80421.440241,-80421.440240
-81359.357143,-81359.158991,-81359.122149
-80945.265496,-80944.989377,-80944.989377
-80336.743634,-80336.743634,-80336.743634
-80539.263510,-80539.263511,-80539.263510
-80742.618581,-80742.579835,-80742.579835
-80928.717835,-80928.717835,-80928.717835
-81385.576298,-81384.259072,-81384.259069
-80435.210718,-80435.081695,-80435.081695
-80809.963210,-80809.963210,-80809.963210
-81123.150479,-81121.554440,-81121.512931
-80979.087881,-80976.980078,-80976.980078
-80743.406339,-80743.372118,-80741.228012
-80462.921723,-80462.453011,-80462.453011
-81133.958512,-81133.958512,-81133.958512
-80474.446271,-80474.439252,-80474.285436
-81277.336904,-81277.330126,-81277.330126
-80643.544828,-80643.170019,-80640.790287
-80772.023299,-80772.023299,-80772.023299
-80959.972689,-80959.661930,-80959.572805
-80781.069943,-80781.065351,-80781.065351
-80851.468841,-80851.468841,-80851.468841
-80472.410486,-80472.331893,-80472.331893
-80600.297766,-80600.274725,-80600.274725
-80789.821955,-80789.535614,-80785.394873
-80543.255378,-80543.255378,-80543.255379
-80936.196828,-80936.196828,-80936.196828
-79972.660133,-79972.660134,-79972.660133
-80524.213374,-80524.194717,-80524.192393
-80665.587490,-80665.587490,-80665.587490
-80746.452293,-80746.452293,-80746.452293
-81098.584640,-81098.575967,-81098.390390
-81054.760297,-81054.760297,-81054.760297
-81223.402816,-81223.402816,-81223.402816
-80385.003090,-80384.823712,-80384.070783
-81185.645552,-81185.645552,-81185.645552
-80904.938880,-80904.815486,-80904.419623
-81073.601084,-81073.601084,-81073.601084
-81264.768906,-81262.919476,-81262.919486
-80214.423881,-80213.418546,-80213.341366
-80739.228086,-80739.228086,-80739.228087
-80527.413800,-80527.413619,-80527.366111
-81389.103840,-81388.383720,-81388.174908
-80779.316846,-80779.093212,-80779.057883
-80662.988186,-80662.988186,-80662.988187
-80713.668568,-80713.380608,-80713.364099
-80623.061176,-80622.598887,-80622.467047
-80604.252348,-80604.136143,-80604.086909
-80195.637559,-80195.637560,-80195.637559
-81196.177368,-81196.174095,-81196.174095
-80478.534268,-80477.515889,-80477.515889
-80722.260142,-80721.193163,-80721.193163
-80550.034575,-80549.722749,-80549.722749
-80874.077117,-80873.707004,-80873.707004
-80546.890433,-80546.890433,-80546.890434
-80924.783859,-80924.783860,-80924.783859
-80479.032035,-80479.032035,-80479.032035
-80279.076822,-80278.510642,-80278.112326
-80701.829167,-80700.197444,-80700.128961
-81477.397303,-81477.277644,-81477.146578
-80956.068987,-80955.643477,-80955.643477
-81130.996920,-81130.996920,-81130.996920
-80367.767139,-80367.497620,-80366.830657
-81285.526863,-81285.526862,-81285.526854
-81183.670448,-81183.670448,-81183.563372
-80934.099510,-80933.520602,-80932.247932
-80187.200101,-80187.083801,-80187.001701
-81166.992999,-81166.992999,-81166.992999
-80916.685888,-80916.685888,-80916.685888
-81288.359607,-81286.603503,-81286.603503
-80452.222889,-80452.221269,-80452.221269
-80677.369542,-80674.143904,-80673.378568
-80236.365898,-80235.952358,-80235.749631
-81366.523038,-81366.523039,-81366.523038
-81125.247009,-81125.247010,-81125.247010
-80762.222151,-80762.222151,-80762.222151
-80739.070148,-80739.070148,-80739.078003
-80492.814105,-80491.989668,-80491.599012
-80385.518870,-80385.416787,-80385.416787
-81416.926158,-81416.926158,-81416.926158
-80452.536201,-80452.505063,-80452.505063
-81496.161506,-81494.285782,-81494.061771
-81437.903955,-81437.170995,-81437.170995
-81643.280704,-81642.636880,-81642.470764
-80929.053282,-80929.053282,-80929.053282
-80762.859984,-80762.073162,-80762.073162
-81111.547695,-81111.547028,-81111.443336
-80996.112610,-80996.112610,-80996.112611
-80839.075908,-80838.996233,-80838.882920
-80959.813682,-80959.803217,-80959.803217
-80451.724943,-80451.724943,-80451.724943
-81400.463268,-81400.414701,-81400.414701
-80832.841620,-80832.841620,-80832.841620
-81194.795678,-81194.778756,-81194.778756
-80446.090153,-80446.090153,-80446.090153
