null1,null2,bsA
-95490.185731,-95489.720854,-95488.202929
-95274.492457,-95273.600196,-95272.697069
-94217.258949,-94216.461584,-94215.300469
-95234.164231,-95232.774733,-95232.774733
-95287.091885,-95287.091885,-95286.200271
-95529.638284,-95529.638284,-95529.463328
-95629.832540,-95629.832540,-95629.832541
-96019.207667,-96019.216998,-96019.231615
-95153.061087,-95151.135700,-95150.688301
-95255.016829,-95255.272907,-95255.016829
-95245.284134,-95245.284134,-95244.430104
-95638.030258,-95634.441795,-95634.206826
-95538.819012,-95538.498143,-95538.494118
-94382.897270,-94381.668538,-94381.931099
-96379.079688,-96378.908151,-96378.908151
-95482.637254,-95482.637254,-95481.368648
-95297.094338,-95297.094338,-95297.094342
-95931.168568,-95931.168568,-95930.973481
-95491.044778,-95489.392497,-95489.392506
-94883.240668,-94883.239815,-94881.517650
-95524.351535,-95524.351535,-95524.351535
-94900.033462,-94900.033462,-94899.593303
-96010.736023,-96010.736023,-96010.675966
-96042.476812,-96041.488574,-96039.193274
-95328.227977,-95327.897436,-95326.119646
-96178.717745,-96178.151846,-96178.151846
-95514.321068,-95513.783783,-95510.633153
-95339.444664,-95338.452568,-95337.922764
-94186.574151,-94186.574152,-94186.038040
-96073.322177,-96073.120133,-96073.120133
-94434.074528,-94433.395529,-94433.395529
-94873.363664,-94870.723951,-94870.519918
-94315.708529,-94315.700989,-94315.408179
-95961.795494,-95961.795494,-95961.617372
-96021.424137,-96021.424138,-96020.051623
-96437.491166,-96437.491166,-96437.179790
-95045.043892,-95045.014213,-95043.315667
-94822.201534,-94822.157034,-94821.982199
-96018.049509,-96018.049509,-96018.012327
-96389.498781,-96388.374416,-96388.148230
-96136.055236,-96135.554346,-96134.954784
-96092.147540,-96090.480135,-96087.953884
-95495.703335,-95495.548928,-95495.365203
-94588.522506,-94588.522506,-94588.522506
-95900.502676,-95900.237453,-95900.237601
-96251.229706,-96250.502685,-96249.982865
-96294.102364,-96294.001988,-96293.941071
-95250.371143,-95249.849104,-95246.417175
-95659.754897,-95658.788544,-95658.788544
-95061.131772,-95059.452154,-95057.150500
-95886.159149,-95885.409372,-95882.910832
-96012.878412,-96012.878412,-96012.878386
-94169.112078,-94169.090566,-94167.928908
-95885.431858,-95885.351631,-95884.853096
-95857.421510,-95856.531295,-95856.505851
-96342.389786,-96342.320365,-96342.223860
-95542.266770,-95542.266770,-95541.985189
-94943.065044,-94943.065044,-94942.849178
-95642.330889,-95641.935453,-95641.658170
-94358.269207,-94356.889689,-94355.018130
-94876.720483,-94876.505531,-94875.298179
-95895.731858,-95894.882824,-95894.882824
-95801.975626,-95801.966136,-95801.966136
-94750.544153,-94750.447088,-94748.856190
-95720.676032,-95720.676032,-95720.644882
-95513.807835,-95513.805996,-95513.807835
-96440.401907,-96440.401907,-96439.407852
-96364.044451,-96363.264035,-96363.267463
-94495.397953,-94495.278471,-94495.237363
-96304.951663,-96304.952259,-96304.951752
-95303.906484,-95303.906484,-95303.906484
-94718.229377,-94716.741252,-94716.741252
-95314.440554,-95311.537643,-95310.606451
-94693.902345,-94693.902345,-94691.795525
-95111.424331,-95111.424331,-95111.312474
-94842.403267,-94840.997159,-94840.675758
-97503.647533,-97503.605303,-97503.238318
-95904.874841,-95903.030661,-95901.181698
-94442.590951,-94442.352313,-94442.352313
-96000.755159,-96000.755159,-96000.741592
-95839.103372,-95839.103373,-95838.723358
-95930.880664,-95930.880663,-95928.202793
-95658.428713,-95656.030657,-95652.361413
-95603.652766,-95603.663651,-95603.485608
-95475.468387,-95475.147366,-95473.527583
-94927.591822,-94927.591822,-94924.796807
-95783.480076,-95779.950330,-95779.950330
-94900.023194,-94894.062116,-94894.061006
-95437.533771,-95437.448702,-95436.689106
-95398.569955,-95398.523745,-95396.109013
-95368.189618,-95368.106553,-95367.608746
-95405.494446,-95405.022234,-95401.911773
-95933.190100,-95933.084108,-95932.022951
-96024.491775,-96024.491775,-96023.787386
-94736.295523,-94735.979396,-94734.457052
-95502.584848,-95502.584848,-95501.553621
-95449.511149,-95449.511149,-95449.511149
-95690.434696,-95690.399361,-95689.901353
-95011.462825,-95010.901614,-95010.901614
-94150.559596,-94150.252911,-94149.320999
-95302.269227,-95302.272620,-95302.012356
-95899.695797,-95899.695797,-95899.695797
-95806.220901,-95805.746848,-95805.746849
-95392.498098,-95391.854966,-95390.721985
-96418.397965,-96418.394688,-96415.254562
-94182.006312,-94181.408109,-94180.762643
-95777.872323,-95777.687651,-95777.585281
-95154.778409,-95153.493410,-95153.493410
-95892.164460,-95889.439588,-95888.605152
-95102.456627,-95101.785478,-95101.785478
-94874.268016,-94874.220041,-94873.473960
-94309.715952,-94309.686284,-94309.686885
-94522.080941,-94521.735287,-94521.728630
-95506.001812,-95502.123625,-95501.120661
-94942.339143,-94941.805053,-94938.001293
-96225.477054,-96225.477054,-96225.201519
-95845.387425,-95841.485129,-95841.485129
-95266.647388,-95266.159475,-95265.635939
-95610.348783,-95610.348783,-95603.460408
-95701.942309,-95698.117867,-95697.970285
-94253.604990,-94253.604991,-94253.604991
-95257.683053,-95257.665878,-95255.866932
-96301.942102,-96301.942080,-96298.362774
-94826.189261,-94824.765859,-94824.430498
-95758.510324,-95758.361051,-95757.887145
-95296.918690,-95296.607518,-95295.838641
-94942.220365,-94942.220365,-94940.708633
-95568.258631,-95568.258631,-95567.293566
-95378.328547,-95378.335393,-95377.792356
-95030.796799,-95030.796799,-95030.764209
-95464.274413,-95464.245928,-95464.183607
-95028.186147,-95028.071162,-95027.627449
-96327.825939,-96327.799344,-96327.799344
-95865.728932,-95864.879102,-95864.879102
-96352.005439,-96352.005010,-96349.108444
-95035.954617,-95035.954617,-95035.013573
-95592.926902,-95591.710300,-95591.179487
-95535.223861,-95534.974244,-95534.974244
-94925.126361,-94924.827406,-94923.304367
-95880.760354,-95880.760355,-95880.742549
-95381.166748,-95379.877496,-95379.877496
-95477.941770,-95476.923381,-95476.923381
-95291.351711,-95291.356566,-95290.280073
-95865.880112,-95863.810447,-95863.294452
-96366.202951,-96366.195814,-96357.473666
-95392.813913,-95392.813915,-95392.813912
-95236.253274,-95236.253274,-95235.785726
-95754.888167,-95754.700291,-95754.831749
-94779.541280,-94776.284827,-94776.284827
-95167.022936,-95166.610654,-95165.610610
-96015.424473,-96012.969748,-96012.969748
-95169.272890,-95168.898909,-95167.933552
-95158.881606,-95158.569242,-95157.394499
-95975.113850,-95975.113850,-95974.877372
-96084.748408,-96084.748408,-96081.761737
-95035.600851,-95035.600850,-95035.558892
-95143.624295,-95143.624295,-95142.580136
-95023.173304,-95020.797930,-95016.925693
-94814.480836,-94814.405295,-94814.065725
-95231.362195,-95230.091432,-95230.091430
-95696.390836,-95696.390837,-95696.385961
-95190.059835,-95189.942414,-95187.044351
-96217.685210,-96217.657265,-96217.638439
-97031.007485,-97031.007485,-97029.056651
-95945.617117,-95945.088227,-95943.259384
-94987.758398,-94987.758398,-94987.487473
-95425.246272,-95423.766703,-95421.737288
-96289.531311,-96289.531311,-96289.079135
-95202.969222,-95202.969222,-95201.832226
-95328.516538,-95328.343657,-95327.583354
-95816.144284,-95815.723179,-95815.716524
-94717.871268,-94717.871268,-94717.871268
-96323.671588,-96323.671589,-96316.763446
-96073.360905,-96072.826368,-96070.123759
-94220.663082,-94220.418268,-94220.418269
-94811.100016,-94811.100016,-94811.100016
-94833.057091,-94832.012856,-94831.996087
-95554.048810,-95551.867729,-95548.860590
-95197.387218,-95197.121420,-95197.121420
-96423.638049,-96422.325060,-96418.355197
-96014.792012,-96014.792013,-96014.792013
-95720.574035,-95720.574035,-95719.507551
-95508.987582,-95507.039455,-95507.039454
-95338.134446,-95335.873320,-95333.984747
-96780.179830,-96780.103579,-96779.061116
-95413.230049,-95411.919503,-95409.676565
-95880.200378,-95880.208985,-95879.628639
-95870.520497,-95870.488690,-95867.708050
-95042.334427,-95042.334427,-95041.042048
-94894.849365,-94894.182187,-94893.120717
-95346.457493,-95346.295384,-95346.295384
-95916.439323,-95916.238494,-95914.209965
-95473.058160,-95473.057613,-95472.877353
-95714.753770,-95714.693811,-95713.176603
-96854.247124,-96854.088933,-96853.908893
-95177.433684,-95176.800791,-95176.801210
-94883.918681,-94883.052828,-94882.975875
-95602.602712,-95601.817477,-95601.818052
-95385.441794,-95385.268650,-95385.268815
-95145.527373,-95145.364776,-95144.843179
-95953.625039,-95953.484657,-95953.484657
-95048.456888,-95048.083123,-95048.083123
-96155.581089,-96155.529768,-96152.128245
-94388.577349,-94387.702534,-94387.573274
-95560.024654,-95558.462861,-95558.462861
-95757.140303,-95757.140304,-95756.732445
-95630.808895,-95629.503225,-95628.271582
-95182.907888,-95182.907888,-95182.774947
-95336.912988,-95336.912989,-95334.533093
-96296.455992,-96296.402288,-96295.688498
-95282.112408,-95281.877031,-95277.716585
-94872.750011,-94872.105189,-94870.807901
-95193.752500,-95192.634154,-95192.574510
-95520.717622,-95520.717622,-95520.710520
-95900.633874,-95900.633875,-95900.056369
-95944.171484,-95943.831030,-95943.411647
-95384.321569,-95384.150332,-95379.630296
-95038.020823,-95037.532023,-95034.132004
-94788.750352,-94788.579764,-94787.911405
-95600.359280,-95600.359281,-95600.359280
-95062.479662,-95062.479662,-95061.317603
-95555.671026,-95555.584915,-95554.115953
-95350.886507,-95350.549558,-95348.831546
-95811.823733,-95811.587749,-95811.587749
-95603.427366,-95601.005273,-95601.005273
-95407.710311,-95407.710311,-95407.521067
-94988.027457,-94988.004850,-94987.811526
-95110.970241,-95110.872669,-95105.991790
-95467.150209,-95467.150209,-95466.913759
-94964.977726,-94964.974389,-94963.724578
-95480.633312,-95480.152130,-95480.152130
-94699.430605,-94695.249880,-94692.588580
-95245.978336,-95245.978336,-95245.246144
-94559.913833,-94558.629189,-94558.629189
-95537.786220,-95536.043616,-95533.918054
-96032.733148,-96032.337412,-96032.337412
-95551.929538,-95550.831193,-95548.416488
-96176.051145,-96176.007003,-96174.813854
-95017.805309,-95017.185501,-95016.668852
-96160.408698,-96159.861373,-96156.442474
-95664.748430,-95662.686921,-95662.686921
-95232.318109,-95230.932703,-95229.341019
-95610.926949,-95609.991304,-95610.238786
-96384.409476,-96384.409477,-96384.409476
-95894.406046,-95893.604710,-95892.747460
-94701.149392,-94700.891351,-94699.930272
-94397.140482,-94397.140482,-94397.140482
-95032.226912,-95031.331884,-95029.302124
-95195.992464,-95195.292856,-95195.156430
-96218.430774,-96218.234107,-96217.621016
-95829.913234,-95829.914590,-95829.553512
-94490.983415,-94491.015401,-94490.985522
-94931.332735,-94931.316501,-94929.182928
-96242.214206,-96241.539293,-96240.336871
-96402.487382,-96402.133799,-96399.645361
-95169.553843,-95169.552819,-95169.017253
-95439.750855,-95439.531969,-95439.038028
-95147.068482,-95146.693110,-95147.042915
-96107.236268,-96106.581947,-96106.523252
-95833.343712,-95833.285823,-95832.912957
-95317.346555,-95317.402696,-95313.748468
-95506.949078,-95506.949078,-95506.949078
-95286.776635,-95286.415190,-95286.415190
-95500.536883,-95500.536884,-95499.702452
-96195.193528,-96195.193528,-96193.776262
-95630.376251,-95630.376252,-95630.123420
-95947.082322,-95946.219513,-95946.219513
-95273.915094,-95273.802922,-95270.819647
-95095.343863,-95092.686079,-95092.686079
-96080.226858,-96079.832315,-96079.434470
-95613.668236,-95613.668237,-95611.471187
-95898.191401,-95897.819077,-95897.819077
-95169.284557,-95169.525921,-95169.222897
-95006.253801,-95006.136455,-95004.936617
-94558.007410,-94557.007103,-94554.000203
-96006.688813,-96005.859855,-96005.859855
-96065.633834,-96065.623377,-96065.106117
-96234.652468,-96234.585537,-96234.507413
-95247.920741,-95247.858702,-95247.798369
-96943.161118,-96942.428612,-96942.428612
-96633.249741,-96633.240445,-96631.342342
-96202.199530,-96202.199530,-96201.847979
-95295.365851,-95294.632116,-95294.532373
-95700.203662,-95699.736942,-95699.679705
-95215.093515,-95215.093515,-95214.788755
-95812.099966,-95810.883367,-95808.540108
-95685.679467,-95685.607407,-95684.115089
-96185.757609,-96184.725793,-96184.725793
-95097.345546,-95097.141863,-95095.443717
-95154.939396,-95154.939396,-95154.446238
-95104.879470,-95104.874636,-95103.930589
-95694.920847,-95694.531776,-95694.499487
-94966.613777,-94966.613777,-94966.613778
-95005.241128,-95004.134734,-95004.134734
-95164.742780,-95164.742780,-95164.742781
-94738.901197,-94738.907342,-94739.076918
-96524.099993,-96521.007645,-96521.007645
-95741.233922,-95740.645415,-95740.356061
-94505.824031,-94505.824031,-94505.820491
-95382.952011,-95382.952011,-95380.643656
-95682.652357,-95682.694963,-95682.382692
-95132.641145,-95132.347626,-95129.475411
-95963.869746,-95962.500876,-95960.537896
-95636.220989,-95634.959620,-95634.091681
-95839.145240,-95839.145241,-95837.058691
-95129.354047,-95127.794450,-95127.574354
-94973.582602,-94972.632986,-94969.557332
-95660.487881,-95660.487887,-95658.944436
-95935.124177,-95935.124177,-95935.124177
-94881.996017,-94881.238461,-94878.187516
-95462.946504,-95462.922379,-95462.866805
-96197.243015,-96197.244954,-96197.243015
-96158.629987,-96157.792107,-96157.792107
-97238.946483,-97238.946483,-97238.341310
-95227.859111,-95227.188800,-95222.975563
-95532.061290,-95531.875223,-95531.038360
-94651.163029,-94651.163029,-94650.915808
-96102.004289,-96102.011708,-96102.004360
-96211.256655,-96211.047446,-96211.047446
-95192.239209,-95192.239209,-95192.239243
-95308.866726,-95306.449319,-95306.431238
-96001.827650,-96000.245280,-96000.242497
-94872.382753,-94872.199549,-94872.199549
-96931.532319,-96931.088006,-96928.177227
-96125.261671,-96125.261671,-96124.735178
-95720.334474,-95720.253419,-95720.253419
-95831.297907,-95831.162258,-95830.783474
-95072.148276,-95072.148276,-95072.148276
-94791.228953,-94791.228953,-94790.729724
-95476.399861,-95475.135673,-95475.130019
-95280.457285,-95280.119766,-95279.310935
-96994.735175,-96994.713225,-96993.822949
-96356.011556,-96354.588290,-96353.198604
-94128.076006,-94128.076006,-94128.076007
-95509.740164,-95508.633942,-95508.048690
-95872.248891,-95872.248645,-95871.475867
-96045.769706,-96045.650755,-96044.615488
-95803.385267,-95800.305800,-95797.557073
-94715.099033,-94715.088809,-94714.204922
-95734.554447,-95732.757740,-95732.672440
-95311.373369,-95311.373369,-95310.459927
-94850.457921,-94850.457921,-94850.103496
-96171.599943,-96171.599943,-96170.717224
-94842.918933,-94842.635689,-94842.636023
-95302.773285,-95302.756979,-95301.725900
-96104.018385,-96104.018385,-96104.018385
-94760.943586,-94759.833415,-94759.026128
-94769.563232,-94767.816930,-94766.481601
-95729.362568,-95729.362568,-95728.175970
-94984.265259,-94984.265259,-94984.012763
-95465.206546,-95464.357980,-95464.357979
-96552.719237,-96552.224638,-96551.269301
-95296.718691,-95295.785275,-95295.399705
-95059.302795,-95059.302796,-95059.302796
-94859.218256,-94859.218257,-94859.213302
-96723.914781,-96722.476694,-96722.476694
-96160.606295,-96160.468846,-96157.084979
-95847.904313,-95847.917570,-95847.296991
-95407.615312,-95406.750315,-95406.750314
-95347.696601,-95347.658224,-95347.218834
-95012.081378,-95012.041674,-95008.177775
-95873.059900,-95873.059900,-95872.672861
-95329.467523,-95329.269610,-95329.112163
-95260.391745,-95258.840907,-95258.840907
-96419.506103,-96419.365025,-96419.312174
-95662.299880,-95662.292425,-95662.292425
-95513.859021,-95513.859021,-95512.145135
-94969.752921,-94965.023181,-94962.729584
-94978.092362,-94977.620102,-94977.620102
-96117.478081,-96117.478081,-96117.478081
-95915.150782,-95914.964701,-95912.774687
-94510.595563,-94510.207628,-94508.764026
-95648.808648,-95648.636175,-95648.119807
-95690.051563,-95689.614816,-95689.593008
-94147.775742,-94147.568665,-94144.995524
-96588.576453,-96587.463298,-96587.463298
-95964.896818,-95964.896818,-95964.896265
-95165.307320,-95165.210636,-95164.870887
-95286.692305,-95286.608484,-95285.152072
-95160.292182,-95160.142650,-95157.498171
-94062.335547,-94059.092199,-94059.092935
-95644.099205,-95644.028495,-95643.594766
-95866.233841,-95866.233841,-95865.537216
-95907.073221,-95907.073221,-95907.073221
-94171.242524,-94170.863473,-94170.310888
-95165.552088,-95164.194310,-95162.276575
-95101.022829,-95101.022829,-95099.737091
-95753.639724,-95753.006841,-95752.279205
-95321.580117,-95320.943575,-95319.217655
-94889.471728,-94889.347396,-94889.293714
-96121.490846,-96121.490846,-96121.489500
-95728.716576,-95727.970416,-95727.970417
-95453.735195,-95453.709198,-95453.735195
-94940.052836,-94940.052837,-94939.898718
-95526.717776,-95526.371378,-95525.406725
-94925.129918,-94925.076236,-94924.273719
-95099.890557,-95099.686314,-95098.865387
-95101.580024,-95101.003553,-95101.003553
-95715.139261,-95711.939971,-95711.939971
-95976.810913,-95975.954420,-95975.954424
-95794.646228,-95794.649787,-95793.989746
-95767.456429,-95767.408166,-95767.003435
-95468.680527,-95468.680527,-95468.565891
-94920.739213,-94920.739213,-94920.299533
-95629.474836,-95629.061149,-95628.864548
-95813.966755,-95813.958712,-95813.366283
-95458.557223,-95458.557223,-95458.557223
-95837.570869,-95837.570870,-95836.855830
-97311.895891,-97311.596862,-97311.596863
-96149.394170,-96149.394170,-96140.239518
-96018.343927,-96018.343927,-96018.156334
-95755.141296,-95755.141296,-95755.141295
-95571.692416,-95571.692416,-95571.141219
-95180.590108,-95180.418025,-95180.031495
-96074.663914,-96072.465838,-96070.527948
-95541.927397,-95541.927397,-95541.918275
-95596.877689,-95596.877689,-95596.877689
-95677.327850,-95673.488539,-95673.488539
-95687.896459,-95687.878888,-95687.846471
-95490.409614,-95490.359936,-95488.927644
-96247.410698,-96247.406519,-96247.246489
-95895.030398,-95895.030398,-95895.030398
-96380.214107,-96380.208203,-96377.054251
-96012.821142,-96012.720289,-96012.720289
-96369.516875,-96368.872067,-96364.229987
-95909.865484,-95909.836734,-95907.713056
-97046.394045,-97046.240213,-97044.021726
-95388.229923,-95387.753424,-95387.753424
-94597.955859,-94597.912804,-94596.168038
-95152.753400,-95152.730062,-95149.418407
-95236.304361,-95236.304362,-95234.907394
-94956.138650,-94955.351900,-94950.488743
-96439.185200,-96438.986072,-96438.209038
-95796.462238,-95796.462238,-95796.267324
-95182.396504,-95182.396504,-95182.344078
-96326.813239,-96325.867573,-96322.415143
-94851.218290,-94850.563277,-94850.563277
-95418.503454,-95418.503454,-95418.503454
-93527.196780,-93527.196810,-93526.969652
-95875.413584,-95875.233650,-95875.233747
-95332.397339,-95332.397340,-95332.397339
-96132.835540,-96131.844304,-96128.856140
-95591.951669,-95591.595332,-95591.455688
-95331.846245,-95331.846245,-95331.457586
-95552.768357,-95551.221999,-95551.173428
-94862.949754,-94862.949754,-94862.949754
-95666.036611,-95666.036611,-95665.910394
-95082.460718,-95082.460718,-95082.460718
-94736.945921,-94736.172260,-94735.228568
-96052.847457,-96052.494218,-96051.829299
-95007.260611,-95006.439222,-95006.439222
-96084.743237,-96084.743238,-96084.619146
-93900.517239,-93900.399946,-93899.666542
-95709.235169,-95709.172517,-95708.740931
-95554.744423,-95554.744423,-95553.144263
-95262.272358,-95261.713016,-95261.691808
-95360.422814,-95360.284454,-95359.660314
-95135.441290,-95134.412085,-95133.333843
-95099.796682,-95099.102689,-95095.571918
-94815.013837,-94815.011252,-94815.011342
-95888.031597,-95887.596070,-95886.601673
-95309.701896,-95307.997413,-95307.997413
-95468.594346,-95468.594346,-95468.296015
-95751.577267,-95751.573744,-95751.510956
-96171.800884,-96171.681541,-96171.681541
-95861.130291,-95860.413916,-95860.413909
-95289.039949,-95288.767228,-95287.965681
-95702.465082,-95696.733492,-95696.571545
-95064.582520,-95064.582520,-95059.517102
-96528.803407,-96527.921254,-96526.242748
-96440.241214,-96440.158552,-96440.158552
-94641.164059,-94641.081377,-94640.545503
-95304.137509,-95304.126661,-95300.194836
-95452.656980,-95452.678785,-95451.915445
-94522.098906,-94520.970676,-94520.329765
-94778.821989,-94777.414394,-94777.414394
-95242.534612,-95241.960086,-95240.721846
-94752.362208,-94751.730685,-94751.274381
-95526.071266,-95525.819966,-95525.725650
-95399.624006,-95396.242496,-95396.229394
-95423.654909,-95423.658091,-95423.656816
-94269.348424,-94269.452331,-94269.110611
-96221.236106,-96221.236106,-96219.948523
-95122.120080,-95122.120080,-95122.120079
-95293.943284,-95291.820214,-95291.820214
-96392.595531,-96390.901957,-96390.770801
-94959.903022,-94959.903023,-94959.903023
-94462.742851,-94462.747102,-94462.084666
-95695.915834,-95695.915834,-95695.523774
-96660.329759,-96660.322303,-96659.470995
-95268.590090,-95268.584209,-95268.287609
-94731.818062,-94731.818062,-94731.523338
-95922.834849,-95922.830558,-95922.830558
-95440.521902,-95440.520954,-95439.329353
-96153.907811,-96153.659078,-96153.631003
-94855.565645,-94854.496258,-94853.889550
-95238.131952,-95238.013114,-95235.592041
-94289.133088,-94289.128053,-94287.531179
-96356.885576,-96356.847866,-96355.807067
-96452.023263,-96451.973052,-96451.757796
-95266.029988,-95265.963633,-95265.209040
-94697.704039,-94697.543981,-94697.616714
-94530.106640,-94529.311952,-94528.250624
-94965.372054,-94965.353695,-94964.438111
-95462.474361,-95460.538916,-95460.107870
-95311.469202,-95311.469202,-95310.177588
-96515.051730,-96515.051730,-96514.812183
-95312.815748,-95312.751897,-95312.401005
-95502.645191,-95502.645191,-95502.237074
-96331.401330,-96331.119592,-96327.662062
-94993.523440,-94992.783130,-94992.783130
-94929.030243,-94927.279843,-94927.240044
-94940.908113,-94940.463172,-94940.472584
-96561.042759,-96560.846118,-96560.552538
-95704.133362,-95703.514652,-95699.873253
-95171.422514,-95169.910615,-95169.794383
-95659.817539,-95659.599735,-95658.766796
-93967.451863,-93967.418033,-93965.325748
-96038.756210,-96037.958171,-96037.619984
-95289.637095,-95289.637096,-95289.606500
