null1,null2,bsA
-95011.521762,-95011.521763,-95011.521762
-95536.093039,-95536.093039,-95536.093039
-95222.267613,-95222.267613,-95222.267613
-94594.544417,-94594.544417,-94594.544418
-96017.428945,-96017.428946,-96017.428946
-95590.887376,-95590.887376,-95590.887376
-95018.366544,-95018.363885,-95017.769515
-95306.184835,-95306.184835,-95306.184835
-95990.421981,-95990.421981,-95990.421981
-96081.250208,-96081.250208,-96081.250209
-95812.684176,-95812.684176,-95812.684176
-96036.343869,-96036.343870,-96036.343870
-95392.621138,-95392.621138,-95391.002710
-95929.270280,-95929.270280,-95929.270280
-93824.028503,-93824.028503,-93824.028503
-94655.797133,-94655.798878,-94655.797133
-95346.940657,-95346.940658,-95346.940657
-93828.307391,-93828.307391,-93828.307391
-96009.646819,-96009.646820,-96009.646820
-95844.976410,-95844.976410,-95844.976410
-94832.152207,-94832.152207,-94832.152207
-95180.525285,-95180.525285,-95180.525285
-95710.095506,-95710.095507,-95710.096026
-96374.535425,-96374.535425,-96374.535425
-94327.939646,-94327.939646,-94327.939646
-95005.554549,-95005.554549,-95005.554549
-96039.635657,-96039.635657,-96039.635657
-94885.588628,-94885.588628,-94885.588628
-95671.961466,-95671.961466,-95671.961466
-96688.281714,-96688.281714,-96688.281714
-95664.444706,-95664.444706,-95662.224109
-96636.309806,-96636.309807,-96636.309807
-95763.935939,-95763.935939,-95763.935939
-94660.339519,-94660.339519,-94660.339519
-94920.383091,-94920.383091,-94920.383091
-95091.212394,-95091.212394,-95091.212395
-95528.583763,-95528.583763,-95528.583763
-94937.244453,-94937.244453,-94937.244454
-96132.318225,-96132.318225,-96132.318226
-96726.776203,-96726.776204,-96726.215036
-94578.627813,-94578.627813,-94578.627813
-95943.983592,-95943.983592,-95943.983592
-95736.863119,-95736.863119,-95736.863119
-95793.600233,-95793.600239,-95793.600233
-95814.510761,-95814.510761,-95814.510761
-94972.679062,-94972.679062,-94972.679062
-96090.569583,-96090.569583,-96090.569583
-95485.288009,-95485.288009,-95485.288009
-96942.193918,-96942.193918,-96942.193918
-96134.660574,-96134.660574,-96134.530085
-95605.204069,-95605.204069,-95605.204070
-95597.395457,-95597.395457,-95597.395457
-94142.727346,-94142.727346,-94142.049008
-96253.883232,-96253.884692,-96253.883232
-95137.729633,-95137.729633,-95137.729633
-95296.895710,-95296.895710,-95296.895710
-95754.234074,-95754.234074,-95754.234074
-95756.295781,-95756.295906,-95756.295781
-94833.029522,-94833.029522,-94833.029522
-95751.876502,-95751.876502,-95751.876502
-96303.731658,-96303.732050,-96303.731658
-95646.446863,-95646.446863,-95646.446863
-95910.548967,-95910.548967,-95910.327065
-95828.715088,-95828.715088,-95828.715088
-95908.174713,-95908.174713,-95908.174713
-95465.957181,-95465.957181,-95465.833790
-95273.464481,-95273.464481,-95273.464481
-94267.106529,-94267.106529,-94267.106529
-95363.235112,-95363.235112,-95363.235112
-95406.004349,-95406.004349,-95406.004349
-95476.061820,-95476.061820,-95476.061820
-95502.399248,-95502.369033,-95499.737491
-96083.994590,-96083.994590,-96083.994590
-95255.805644,-95255.805644,-95255.805644
-95357.356368,-95357.141155,-95356.941273
-95465.487347,-95465.487347,-95465.487347
-95545.856714,-95545.856714,-95545.856714
-95264.730998,-95264.575597,-95264.409808
-94258.872858,-94258.872858,-94258.872858
-96484.832857,-96484.832857,-96484.832857
-95351.703087,-95351.703087,-95351.703088
-95507.599650,-95507.599650,-95507.599650
-95987.788615,-95987.788615,-95986.859815
-95358.811489,-95358.811490,-95358.811489
-95109.629672,-95109.629672,-95109.629672
-95678.162022,-95678.162022,-95678.162022
-95050.792858,-95050.792858,-95050.792859
-96011.773179,-96011.773805,-96011.773179
-96004.561254,-96004.561254,-96004.561254
-95036.633365,-95036.633365,-95036.633365
-96348.606242,-96348.606242,-96348.606242
-95091.661527,-95091.661528,-95091.661528
-95351.799821,-95351.799821,-95351.799821
-93867.817097,-93867.817098,-93867.817098
-96053.459605,-96053.459605,-96053.459605
-94686.007370,-94686.007370,-94686.007371
-95233.483289,-95233.483290,-95233.483289
-94534.667326,-94534.667327,-94534.667326
-95915.239834,-95915.239834,-95914.386539
-95954.478513,-95954.478514,-95954.478514
-96625.392088,-96625.392088,-96625.392088
-95351.197520,-95351.197520,-95351.197520
-94954.569161,-94954.569161,-94954.569161
-96032.623685,-96032.623686,-96032.415080
-96381.321755,-96381.321821,-96381.321755
-96081.654920,-96081.654920,-96081.654921
-95991.354147,-95991.354147,-95991.354147
-95578.642155,-95578.642156,-95578.642155
-94565.074206,-94565.074206,-94565.074207
-95862.894782,-95862.894782,-95862.894782
-96289.480333,-96289.480333,-96289.480333
-96546.771479,-96546.771480,-96546.771480
-95535.239590,-95535.239590,-95534.681494
-95517.620740,-95517.620740,-95517.620740
-94904.094894,-94904.094894,-94902.910401
-96050.065878,-96050.065878,-96050.065878
-96053.892989,-96053.892989,-96053.892989
-94343.074453,-94343.074453,-94343.074453
-95960.666284,-95960.666284,-95960.666284
-95997.906192,-95997.906193,-95997.906193
-96286.921506,-96286.921506,-96286.921506
-95525.581307,-95525.581307,-95525.581307
-95005.990079,-95005.990079,-95005.990079
-96015.827326,-96015.827327,-96015.827326
-94523.482631,-94523.482631,-94523.482632
-95144.601667,-95144.601667,-95144.601667
-95936.664923,-95936.664923,-95936.664923
-95693.086692,-95693.086692,-95693.086692
-94681.313538,-94681.313538,-94681.313538
-95655.353195,-95655.353195,-95655.353195
-95229.757261,-95229.757261,-95229.757261
-96302.792630,-96302.792630,-96301.811241
-96285.341208,-96285.341209,-96285.341208
-94942.248348,-94942.248348,-94942.248348
-96067.272028,-96067.273689,-96066.798191
-95382.321990,-95382.321990,-95382.321990
-94810.822210,-94810.822210,-94810.822210
-94998.027005,-94998.027005,-94998.027005
-94771.755721,-94771.755721,-94771.755721
-95354.619274,-95354.619274,-95354.619274
-94580.891940,-94580.891941,-94580.891940
-97588.183658,-97588.183658,-97588.183659
-95911.135232,-95911.135232,-95910.420192
-94702.966888,-94702.966888,-94702.966888
-95907.759315,-95907.759315,-95907.759315
-95772.566244,-95772.566245,-95772.566245
-96002.893141,-96002.893141,-96002.893141
-95612.635813,-95612.635813,-95612.635813
-95723.907779,-95723.907779,-95723.907779
-95504.442870,-95504.442870,-95504.442870
-95015.895025,-95015.895025,-95015.895025
-95638.822241,-95638.822241,-95638.822241
-94730.959109,-94730.959109,-94730.959109
-95471.284197,-95471.284197,-95471.284197
-95622.869549,-95622.869550,-95622.869549
-95322.164530,-95322.164531,-95322.164530
-95520.153621,-95520.153621,-95520.153621
-96009.325698,-96009.325698,-96009.325699
-95806.096954,-95806.096954,-95806.096954
-94904.613411,-94904.613411,-94904.613411
-95520.245940,-95520.245940,-95520.245940
-95398.811982,-95398.811982,-95398.811982
-95636.392895,-95636.392895,-95636.392895
-94988.227302,-94988.227302,-94988.227302
-94419.973385,-94419.973385,-94419.973385
-95302.415331,-95302.415457,-95302.415332
-95970.704277,-95970.704277,-95970.704277
-96199.716472,-96199.716473,-96199.716472
-95341.181580,-95341.181580,-95341.181580
-96270.264843,-96270.264843,-96270.264843
-94237.284548,-94237.284548,-94237.284549
-95677.234917,-95677.234917,-95677.234917
-95129.691929,-95129.691929,-95129.691929
-95843.958658,-95843.958658,-95843.958658
-95103.865883,-95103.865883,-95103.865883
-94906.808128,-94906.808128,-94906.808128
-94427.949250,-94427.949251,-94427.949251
-94072.565612,-94072.565612,-94072.565612
-95364.225537,-95364.225537,-95364.225537
-95124.656602,-95124.656602,-95124.656602
-96452.447276,-96452.448624,-96452.447276
-95483.781448,-95483.750164,-95482.879565
-94998.712083,-94998.712083,-94998.712083
-95390.874531,-95390.874531,-95390.874531
-95782.511545,-95782.511545,-95782.511545
-94307.822900,-94307.822901,-94307.822900
-95355.196331,-95355.196331,-95355.196332
-96373.081752,-96373.081752,-96373.081752
-94795.825112,-94795.825112,-94795.825112
-95633.755790,-95633.755791,-95633.755791
-95258.678449,-95258.678449,-95258.678449
-95019.931601,-95019.931602,-95019.931601
-95564.663580,-95564.380783,-95564.361769
-95350.307355,-95350.307355,-95350.307355
-95424.652751,-95424.652751,-95424.652751
-95592.320086,-95592.320086,-95592.320086
-94962.085506,-94962.085506,-94962.085506
-96194.130419,-96194.130419,-96194.130419
-96025.175332,-96025.175332,-96025.175332
-96210.121167,-96210.121167,-96210.121168
-95040.494531,-95040.494531,-95040.494532
-95596.619223,-95596.619223,-95596.619223
-95260.393348,-95260.393348,-95260.393348
-94787.641173,-94787.641173,-94787.641173
-95803.000232,-95803.000233,-95803.000232
-95444.726465,-95444.726466,-95444.390820
-95413.414567,-95413.414567,-95413.414567
-95394.103672,-95393.648603,-95393.648603
-95653.531088,-95653.531088,-95653.531088
-96471.170260,-96471.170260,-96471.170260
-95378.764640,-95378.764640,-95378.765493
-95105.700530,-95105.700530,-95105.700530
-95812.754699,-95812.754699,-95812.754699
-95012.241241,-95012.241242,-95012.241241
-95126.897131,-95126.897132,-95126.897132
-96122.463895,-96122.463895,-96122.463895
-95081.450203,-95081.450203,-95081.450203
-95085.383326,-95085.383326,-95085.383326
-96209.563970,-96209.563969,-96209.563970
-96243.785682,-96243.785682,-96243.785682
-94915.939685,-94915.939685,-94915.939685
-95001.708830,-95001.708830,-95001.708830
-95192.688722,-95192.688723,-95192.688723
-94767.714174,-94767.714174,-94767.714174
-95412.315542,-95412.315542,-95412.315542
-95777.842248,-95777.842249,-95777.842248
-95168.071604,-95168.071604,-95168.071604
-96146.965435,-96146.965435,-96146.965435
-97285.955988,-97285.955988,-97285.955988
-96097.734753,-96097.734753,-96097.734753
-94886.434631,-94886.434631,-94886.434631
-95353.749645,-95353.733068,-95352.471634
-96143.234142,-96143.215358,-96141.983650
-95013.043664,-95013.043664,-95013.043664
-95395.307091,-95395.307091,-95395.307091
-95941.895901,-95941.895902,-95941.895901
-94916.456880,-94916.456880,-94916.456880
-96295.490993,-96295.490993,-96295.490993
-95971.109397,-95971.109397,-95971.109397
-94194.804506,-94194.804506,-94194.804506
-94513.909342,-94513.909342,-94513.582035
-95013.041905,-95013.041905,-95013.041905
-95535.675976,-95535.675976,-95535.675976
-95358.940513,-95358.940514,-95358.940513
-96483.081021,-96483.081022,-96483.081021
-96239.337456,-96239.337456,-96239.337456
-95625.082262,-95625.082262,-95625.082262
-95613.539261,-95613.539261,-95613.539261
-95415.129884,-95415.129884,-95415.129884
-96779.104988,-96779.105006,-96779.104988
-95265.048584,-95265.028718,-95264.614029
-95597.496197,-95597.496197,-95597.496198
-95952.180643,-95952.180643,-95952.180643
-95103.845096,-95103.845096,-95103.845096
-94750.619496,-94750.619496,-94750.619496
-95423.868408,-95423.868408,-95423.868408
-96111.769050,-96111.769050,-96111.769050
-95517.763405,-95517.762133,-95517.124357
-95898.521401,-95898.521402,-95898.521401
-96774.858308,-96774.858308,-96774.858308
-95002.374745,-95002.374745,-95002.374745
-94987.928054,-94987.928054,-94987.928054
-95599.131348,-95599.131348,-95599.131348
-95292.510979,-95292.510979,-95292.510980
-95163.738144,-95163.738144,-95163.738144
-96019.477467,-96019.477467,-96019.038387
-95027.884575,-95027.884575,-95027.884575
-96024.013851,-96024.013851,-96024.013851
-94502.410696,-94502.410696,-94502.410696
-95861.750033,-95861.750033,-95861.750034
-95889.552351,-95889.552351,-95889.552351
-95823.423635,-95823.376160,-95822.101780
-95342.799976,-95342.799976,-95342.741613
-95590.404613,-95590.404613,-95590.404613
-96613.389689,-96613.389689,-96613.389689
-95313.539680,-95313.539680,-95313.539681
-94928.851981,-94928.789373,-94925.866102
-95094.800289,-95094.800289,-95094.800289
-95667.498566,-95667.498566,-95667.498566
-96086.456574,-96086.456574,-96086.456574
-95936.187514,-95936.187514,-95936.187514
-95401.921124,-95401.921125,-95401.921124
-95045.895857,-95045.895856,-95045.895857
-94983.027049,-94983.027049,-94983.027049
-95413.941127,-95413.941127,-95413.941128
-95255.522529,-95255.522529,-95255.522529
-95740.145810,-95740.145811,-95740.145811
-95658.708331,-95658.708332,-95658.708331
-95802.052444,-95802.052444,-95802.052444
-95491.958940,-95491.958940,-95491.958940
-95342.552888,-95342.552887,-95342.552887
-94938.830279,-94938.830279,-94938.830279
-95022.249809,-95022.249809,-95022.249809
-95633.174930,-95633.174930,-95633.174930
-94843.685177,-94843.685178,-94843.685178
-95325.731219,-95325.719594,-95322.392783
-94758.262198,-94758.262198,-94758.262198
-95361.513586,-95361.513586,-95361.513586
-94580.081097,-94580.081097,-94580.081097
-95796.412401,-95796.412401,-95796.412401
-96017.258302,-96017.258302,-96017.258302
-95452.776221,-95452.776221,-95452.776221
-96265.220059,-96265.220059,-96265.093068
-95191.633436,-95191.633436,-95191.633436
-96034.515844,-96034.515844,-96034.515844
-95674.214281,-95674.214281,-95674.214281
-95084.661804,-95084.661804,-95084.593395
-95756.571723,-95756.571723,-95756.571723
-96444.235754,-96444.235754,-96444.235754
-96133.169111,-96133.169111,-96133.169111
-94872.019021,-94872.019021,-94872.019021
-94265.340405,-94265.340405,-94265.340405
-95228.380400,-95228.380487,-95227.521333
-95275.655780,-95275.655780,-95275.655780
-96127.432252,-96127.432252,-96127.043117
-95874.696283,-95874.696283,-95874.696284
-94504.622203,-94504.622203,-94504.329125
-95037.922644,-95037.922645,-95037.922644
-96359.792655,-96359.792656,-96359.792655
-96300.853017,-96300.853017,-96300.853017
-95013.018403,-95013.018403,-95013.018404
-95359.101810,-95359.101810,-95359.101810
-94913.062127,-94913.021900,-94912.637899
-96069.407789,-96069.407789,-96069.407789
-96192.648700,-96192.648700,-96192.648921
-95317.447423,-95317.447423,-95317.447423
-95607.408908,-95607.408908,-95607.408907
-95255.717316,-95255.717316,-95255.717316
-95444.287437,-95444.287438,-95444.287438
-95895.387879,-95895.387879,-95895.387880
-95565.306870,-95565.306870,-95565.306870
-95979.087158,-95979.087158,-95979.087158
-95166.400382,-95166.400383,-95166.400383
-95137.772163,-95137.772163,-95137.772164
-95931.713071,-95931.713072,-95931.713071
-95602.360001,-95602.360001,-95602.360001
-95960.135705,-95960.135705,-95960.135705
-95455.443096,-95455.443097,-95455.112916
-95150.750596,-95150.750597,-95150.750597
-94336.801020,-94336.801020,-94336.801020
-95977.927986,-95977.927985,-95977.927986
-96244.573356,-96244.573356,-96244.573356
-96701.585340,-96701.585340,-96701.585340
-95303.840143,-95303.840143,-95303.840143
-96924.925576,-96924.925576,-96924.925576
-97019.933502,-97019.933502,-97018.481299
-96119.003493,-96119.003493,-96119.003493
-95063.878827,-95063.878827,-95063.878827
-95744.535317,-95744.535317,-95744.535317
-94923.932147,-94923.932147,-94923.932147
-95727.836113,-95727.836113,-95727.836113
-95795.386095,-95795.386095,-95795.386095
-96402.045648,-96402.045648,-96402.045648
-95125.875148,-95125.875148,-95125.875148
-95537.295620,-95537.295620,-95537.295620
-95152.358730,-95152.358730,-95152.358730
-95761.823494,-95761.823494,-95761.823494
-95054.323267,-95054.323267,-95054.323267
-94995.551162,-94995.551162,-94995.551162
-95067.173954,-95067.173954,-95067.173954
-94763.820446,-94763.820446,-94763.820446
-96418.680544,-96418.680717,-96418.680545
-95686.731339,-95686.731340,-95686.731339
-94472.443088,-94472.443088,-94472.443089
-95583.825981,-95583.825981,-95583.825981
-95731.499805,-95731.499806,-95731.499806
-95202.373947,-95202.373947,-95202.373947
-95782.944887,-95782.944888,-95782.944888
-95621.610019,-95621.610019,-95621.610019
-95826.490364,-95826.490364,-95826.490364
-95380.511620,-95380.511620,-95380.511620
-95061.611598,-95061.611598,-95061.611598
-95600.596998,-95600.596998,-95600.596998
-95913.844861,-95913.844861,-95913.844861
-95087.742952,-95087.742952,-95087.742952
-95355.924338,-95355.924338,-95355.924338
-96544.297455,-96544.297455,-96544.297455
-96067.676739,-96067.676739,-96067.676739
-97433.840104,-97433.840104,-97433.840104
-95350.041315,-95350.043511,-95350.041315
-95568.403497,-95568.403497,-95568.403497
-94674.989029,-94674.989029,-94674.989030
-96007.330894,-96007.330894,-96007.330894
-96163.318567,-96163.318567,-96163.318567
-95162.701011,-95162.701011,-95162.701011
-95516.692046,-95516.692046,-95516.692046
-96336.048548,-96336.048548,-96336.048548
-95244.190966,-95244.190966,-95244.190966
-96786.128539,-96786.128539,-96786.128539
-95990.911167,-95990.911168,-95990.911167
-95662.352287,-95662.352287,-95662.316624
-95787.980258,-95787.980258,-95787.980258
-95038.166764,-95038.166764,-95038.166764
-94734.447150,-94734.447151,-94734.447151
-95542.522818,-95542.488066,-95542.208005
-95136.078197,-95136.078197,-95136.078197
-96875.715270,-96875.715271,-96875.715270
-96405.408328,-96405.408329,-96405.408328
-94549.133910,-94549.133910,-94549.133910
-95778.794503,-95778.794504,-95778.794503
-95747.586669,-95747.586670,-95747.586670
-96054.499105,-96054.502095,-96054.499105
-95770.113553,-95770.113553,-95770.113553
-94711.887470,-94711.887470,-94711.887471
-95835.820687,-95835.820687,-95835.820687
-95407.060746,-95407.060746,-95404.305272
-94988.786506,-94988.786506,-94988.786506
-96505.819422,-96505.819423,-96505.819422
-94811.985767,-94811.985768,-94811.985767
-94929.347904,-94929.347904,-94929.347904
-95980.939868,-95980.939868,-95980.939868
-94746.428122,-94746.428122,-94746.385777
-95052.485164,-95052.337859,-95052.337859
-95666.852763,-95666.852763,-95666.852764
-95069.750333,-95069.750334,-95069.418902
-95461.793098,-95461.793098,-95461.793098
-96547.007631,-96547.007631,-96547.007631
-95244.840980,-95244.840980,-95244.840980
-95159.895708,-95159.895708,-95159.895708
-94887.528632,-94887.528633,-94887.528632
-96753.902719,-96753.902719,-96753.902719
-95953.293683,-95953.293684,-95953.293683
-95812.076860,-95812.076861,-95812.076861
-95166.700332,-95166.700332,-95166.700332
-95184.162568,-95184.162568,-95184.162568
-95093.777768,-95093.777768,-95093.777769
-95753.897803,-95753.897803,-95753.897803
-95382.047539,-95382.047539,-95382.047539
-95575.189059,-95575.189059,-95575.189060
-96478.427554,-96478.427555,-96477.925714
-95952.389809,-95952.389809,-95952.389809
-95429.592798,-95429.592798,-95429.592798
-94805.850248,-94805.850247,-94805.850248
-95082.023460,-95082.023460,-95082.023460
-96193.759332,-96193.759332,-96193.759332
-95777.237000,-95777.237001,-95777.237000
-94330.653999,-94330.653999,-94330.654000
-95480.136928,-95480.136928,-95480.136928
-95925.862253,-95925.862253,-95925.862254
-94507.806385,-94507.806385,-94507.806385
-96537.247208,-96537.247209,-96537.247209
-95969.765758,-95969.765758,-95969.765758
-94995.795504,-94995.795504,-94995.795504
-95195.624146,-95195.624146,-95195.624146
-95145.266544,-95145.266544,-95145.266544
-94175.260716,-94175.260717,-94174.923180
-95719.785947,-95719.785947,-95719.785947
-95715.670521,-95715.632426,-95714.501721
-95950.036089,-95950.036089,-95950.036089
-94115.860681,-94115.860681,-94115.860681
-95070.716010,-95070.716010,-95070.716010
-95209.896785,-95209.896785,-95209.896785
-95691.453518,-95691.453518,-95690.743856
-95240.615903,-95240.542313,-95240.533071
-94915.047970,-94915.047970,-94915.047970
-96085.856689,-96085.856689,-96085.856689
-95599.487499,-95599.487499,-95599.487500
-95325.166402,-95325.166402,-95322.826986
-94848.158198,-94848.158198,-94847.298531
-95549.701666,-95549.701666,-95549.701667
-95471.736796,-95471.736796,-95471.736796
-95262.646168,-95262.646168,-95262.646168
-95006.025093,-95006.025093,-95006.025093
-95856.518875,-95856.518875,-95856.518875
-96045.085642,-96045.085643,-96044.752762
-95795.283698,-95795.283699,-95795.283699
-95856.132699,-95856.132699,-95856.132699
-95606.808707,-95606.808707,-95606.808707
-94963.851389,-94963.851389,-94963.851389
-95659.005173,-95659.005173,-95659.005173
-95825.200393,-95825.200393,-95824.002176
-95557.661099,-95557.661100,-95557.661099
-95795.965838,-95795.965838,-95795.382760
-97574.732101,-97574.732101,-97574.089208
-95984.914001,-95984.914001,-95984.914002
-96187.859453,-96187.859453,-96187.859453
-95610.967833,-95610.967834,-95610.967834
-95421.714426,-95421.714425,-95419.978134
-95172.633302,-95172.633303,-95172.633303
-96098.108216,-96098.108216,-96098.108216
-95359.394475,-95359.394475,-95358.865383
-95617.262489,-95617.262489,-95617.262489
-95451.371382,-95451.371382,-95451.371382
-95607.445283,-95607.409827,-95605.506412
-95275.373561,-95275.373583,-95275.373561
-96006.847108,-96006.847108,-96006.847108
-95936.187096,-95936.187096,-95936.187096
-96310.726868,-96309.847385,-96307.417818
-96253.188027,-96253.188027,-96251.353198
-96536.290333,-96536.290333,-96536.012061
-95824.599478,-95824.599479,-95824.599478
-96552.652792,-96552.652792,-96552.654552
-95438.190044,-95438.190044,-95438.190045
-94847.929269,-94847.929269,-94847.929269
-95153.418030,-95153.418030,-95153.418030
-95171.529329,-95171.529329,-95171.529329
-94910.601798,-94910.601798,-94910.601798
-96106.455491,-96106.455491,-96106.455491
-95962.425221,-95962.425222,-95961.950734
-95430.389799,-95430.389799,-95430.389799
-96557.367446,-96557.367446,-96557.367446
-94904.004760,-94904.004760,-94904.004760
-95510.644098,-95510.644098,-95510.421686
-93644.743132,-93644.743132,-93644.743132
-95818.735390,-95818.735391,-95818.735391
-95519.723236,-95519.723236,-95519.723236
-96459.124170,-96459.124170,-96459.124170
-95614.074328,-95614.074329,-95614.074328
-95462.571546,-95462.571546,-95462.571546
-95709.862907,-95709.862907,-95709.862907
-94767.720708,-94767.720708,-94767.720708
-95691.019502,-95691.019502,-95691.019502
-95330.389397,-95330.389398,-95330.099741
-94775.036182,-94775.036182,-94775.036182
-96089.864446,-96089.864446,-96089.864446
-95169.775556,-95169.775557,-95168.729955
-95983.624237,-95983.624237,-95983.624237
-93915.627172,-93915.627172,-93915.627172
-96039.096166,-96039.096166,-96039.096166
-95507.344240,-95507.344240,-95507.344240
-95093.312067,-95093.242283,-95093.194342
-95472.803979,-95472.803979,-95472.803979
-94823.550837,-94823.550837,-94823.550837
-95355.034115,-95355.034115,-95355.034115
-95115.038851,-95115.038852,-95115.038851
-95682.301515,-95682.301515,-95682.301515
-95296.051252,-95296.051252,-95296.051253
-95600.428697,-95600.428697,-95600.428697
-95694.816720,-95694.816721,-95694.816720
-96485.163432,-96485.163432,-96485.163432
-95892.053604,-95892.053604,-95892.053604
-95149.561857,-95149.561857,-95149.561858
-95498.133445,-95498.133445,-95498.133446
-95174.554535,-95174.554536,-95174.554535
-96333.821033,-96333.821033,-96333.821033
-96481.083429,-96481.083429,-96481.083429
-94713.641288,-94713.641288,-94713.641288
-95595.692382,-95595.692382,-95595.692382
-95620.513621,-95620.513621,-95620.513621
-94475.608353,-94475.608354,-94475.608353
-94810.242089,-94810.242089,-94809.744121
-95097.707045,-95097.707045,-95097.707045
-94657.031292,-94657.031292,-94657.031292
-95487.379599,-95487.379599,-95487.379599
-95559.895662,-95559.895662,-95559.895663
-95357.133836,-95357.133836,-95357.133836
-94042.135500,-94042.135500,-94042.135500
-96005.582772,-96005.584245,-96005.582772
-95118.051183,-95118.051184,-95118.051183
-94997.998947,-94997.998948,-94997.998947
-96451.539111,-96451.539410,-96451.539111
-95098.434119,-95098.434120,-95098.434120
-94541.414631,-94541.414631,-94541.414631
-95723.486317,-95723.486317,-95723.486317
-96572.691319,-96572.691319,-96572.691319
-95513.830156,-95513.830156,-95513.830156
-94896.149338,-94896.149338,-94896.149338
-95949.108748,-95949.104397,-95948.723040
-95618.983885,-95618.983885,-95618.723468
-96235.962035,-96235.962035,-96235.962035
-94918.270025,-94918.270025,-94918.270025
-95223.636789,-95223.636790,-95223.636789
-94314.542824,-94314.542824,-94312.640074
-96360.286033,-96360.286033,-96360.286033
-96540.329949,-96540.329949,-96540.329949
-95264.060016,-95264.060016,-95264.060016
-94832.639520,-94832.639520,-94832.639521
-94540.123518,-94540.123518,-94540.123518
-94983.000434,-94983.000434,-94982.954212
-95675.933247,-95675.933247,-95675.933247
-95347.563282,-95347.563282,-95347.563282
-96381.331867,-96381.331867,-96381.331867
-95287.718479,-95287.718480,-95287.718480
-95298.824632,-95298.824632,-95298.824632
-96173.017416,-96173.017416,-96173.017416
-94941.538483,-94941.538483,-94941.538484
-94895.059139,-94895.059140,-94895.059139
-95219.415835,-95219.415836,-95219.415835
-96454.401000,-96454.401001,-96454.401001
-95666.733793,-95666.733793,-95666.733793
-95250.116059,-95250.116059,-95250.116059
-95589.746578,-95589.746578,-95589.746578
-93803.012791,-93803.012792,-93803.012791
-96252.603675,-96252.603675,-96252.603816
-95268.428929,-95268.428930,-95268.428930
