null1,null2,bsA
-80647.959293,-80647.959293,-80647.959293
-80360.473846,-80360.025156,-80359.689251
-80085.049630,-80085.028647,-80085.028647
-81476.558135,-81474.253838,-81473.816279
-81268.152681,-81268.152681,-81268.152682
-80181.676681,-80180.761582,-80180.741839
-80518.372882,-80518.332066,-80518.332066
-80879.286071,-80879.274514,-80877.969433
-80979.848407,-80979.753453,-80979.753453
-79977.260851,-79976.489627,-79976.489627
-81173.833439,-81173.833439,-81173.833439
-81038.179824,-81037.798643,-81036.361138
-80711.771770,-80711.709161,-80711.709161
-80830.273710,-80830.271882,-80830.271882
-80886.182456,-80885.482469,-80885.482469
-80928.640553,-80928.640553,-80928.640553
-80604.195360,-80604.175320,-80604.175320
-80501.306613,-80501.306613,-80501.306613
-80981.666328,-80981.666328,-80981.666328
-81424.059008,-81423.954093,-81423.954093
-80369.741543,-80369.177297,-80368.462844
-80463.229267,-80463.229267,-80463.229267
-81209.627850,-81209.627850,-81209.627850
-80912.130614,-80910.341239,-80910.341239
-80685.953853,-80685.768830,-80683.830392
-81217.827122,-81217.827122,-81217.827122
-80019.790149,-80019.653442,-80019.653442
-81078.278868,-81076.157972,-81076.149734
-81109.718387,-81109.009998,-81109.009998
-80681.361092,-80681.361092,-80681.361092
-80933.549373,-80933.549374,-80933.549373
-81103.232836,-81103.232823,-81103.232823
-80016.564831,-80016.449094,-80016.449094
-80345.576644,-80345.576645,-80345.576644
-80710.270686,-80710.270686,-80710.270687
-81112.903271,-81112.903271,-81112.903271
-80207.282972,-80206.402343,-80206.402343
-80571.373486,-80571.373486,-80571.373486
-81208.648577,-81208.648577,-81208.648577
-81071.820916,-81071.820916,-81071.820916
-80794.699036,-80794.699037,-80794.699036
-80933.771404,-80932.838357,-80930.185543
-80886.253324,-80886.253325,-80886.253324
-81119.751775,-81119.751775,-81119.751775
-80616.046304,-80615.033770,-80613.937492
-81008.016842,-81008.006900,-81007.845364
-80800.516472,-80800.516472,-80800.516473
-80139.511895,-80138.745829,-80135.788385
-80613.058400,-80612.976971,-80612.976971
-80430.620098,-80430.620098,-80430.620098
-81004.754401,-81004.754401,-81004.754401
-80764.221017,-80764.220748,-80764.220748
-80602.317880,-80602.317880,-80602.317880
-80554.792467,-80554.691150,-80554.679369
-80768.274758,-80768.274758,-80768.274760
-80405.597781,-80405.588218,-80405.468335
-80973.747073,-80973.301726,-80972.476550
-80973.783148,-80973.783126,-80973.783126
-80418.171608,-80418.052236,-80418.051631
-81018.143854,-81018.143854,-81018.143854
-81403.102505,-81403.102505,-81403.102506
-80377.978933,-80377.978933,-80377.978933
-80556.450502,-80556.449162,-80556.449162
-81090.105569,-81090.087755,-81089.027277
-80631.314294,-80631.022035,-80630.861697
-80839.342841,-80839.342841,-80839.342841
-80008.461472,-80008.461472,-80008.461472
-80678.320245,-80678.320245,-80678.320245
-80495.437948,-80494.410731,-80493.392815
-80604.000015,-80603.975058,-80602.274730
-81201.630194,-81201.391131,-81201.391131
-80828.188524,-80828.188483,-80828.188399
-80640.084144,-80640.082995,-80640.082995
-80768.625164,-80768.437717,-80768.406843
-80506.136125,-80506.136125,-80506.136125
-80667.724585,-80666.712064,-80666.712064
-80426.686680,-80426.686681,-80426.686681
-80209.470154,-80209.305828,-80208.727170
-80524.460834,-80524.460823,-80524.460823
-81170.796125,-81170.767595,-81169.998956
-80815.823909,-80815.823909,-80815.823909
-80055.467722,-80055.467722,-80055.467723
-81734.198549,-81734.198550,-81734.198550
-80908.645158,-80907.166123,-80906.449205
-80786.199876,-80785.914891,-80785.914891
-81148.874090,-81148.874090,-81148.874090
-81210.384527,-81209.649305,-81209.629512
-80467.492501,-80467.492501,-80467.492501
-80984.399299,-80982.249898,-80982.249898
-81072.902173,-81072.882491,-81072.866866
-80082.626239,-80082.428443,-80082.428443
-80701.895290,-80701.895290,-80701.895290
-81453.985025,-81453.985025,-81453.985025
-80877.736163,-80877.736163,-80877.736163
-80388.828189,-80388.828189,-80388.308827
-80451.723267,-80450.662677,-80450.534005
-80930.579380,-80929.953167,-80929.585158
-80487.644859,-80487.644859,-80487.644859
-80778.269769,-80778.269770,-80778.269769
-80855.870157,-80855.870157,-80855.870157
-80780.010500,-80779.403381,-80779.403381
-81291.077143,-81291.077143,-81291.077143
-80887.085646,-80887.085647,-80887.085647
-80516.599695,-80516.569922,-80516.567681
-80693.550017,-80693.550017,-80693.550062
-80734.965487,-80734.938482,-80734.303637
-81010.304021,-81010.304013,-81010.304013
-80805.110105,-80805.110105,-80805.110105
-80241.766419,-80241.766419,-80241.766420
-80992.154552,-80991.699374,-80990.684627
-80855.080807,-80855.079647,-80855.035447
-80699.008592,-80698.118891,-80696.860994
-80851.318162,-80851.318162,-80851.318162
-81460.254318,-81460.254318,-81460.254318
-80622.037348,-80622.027620,-80622.027620
-81042.990586,-81042.990586,-81042.990586
-80534.646796,-80534.646796,-80534.646796
-79817.575224,-79817.575224,-79816.149316
-80604.033469,-80603.875684,-80603.029947
-80674.042255,-80672.972952,-80672.972952
-80513.356448,-80513.327104,-80513.327104
-80802.604214,-80802.179028,-80801.996249
-81342.670489,-81342.670489,-81342.670489
-81206.263781,-81206.263782,-81206.263781
-81016.511907,-81016.511907,-81016.511907
-80903.169538,-80902.380019,-80902.380019
-80201.810738,-80201.738986,-80201.709737
-80614.809965,-80614.809625,-80614.809625
-80414.297770,-80414.164827,-80410.880201
-80831.725395,-80831.412080,-80831.123267
-81005.275496,-81004.281677,-81004.281677
-80790.065749,-80790.065749,-80790.065749
-81012.462293,-81012.289829,-81012.289829
