p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.678620,0.178990,0.112670,0.029720,0.301470,1.000000,0.301470,1.000000,0.301470,1.000000,1.266870,1.266870
0.720500,0.177180,0.082130,0.020200,0.300750,1.000000,0.300750,1.000000,0.300750,1.000000,1.000000,1.000000
0.666210,0.185410,0.116070,0.032300,0.285330,1.000000,0.285330,1.000000,0.285330,1.000000,1.000000,1.000000
0.741560,0.167670,0.074030,0.016740,0.297180,1.000000,0.297180,1.000000,0.297180,1.000000,1.000000,1.000000
0.718960,0.182160,0.078890,0.019990,0.310860,1.000000,0.310860,1.000000,0.310860,1.000000,1.000000,1.000000
0.668150,0.182400,0.117410,0.032050,0.286380,1.000000,0.286380,1.000000,0.286380,1.000000,1.000000,1.000000
0.645850,0.176780,0.139250,0.038120,0.288870,1.000000,0.288870,1.000000,0.288870,1.000000,1.000000,1.000000
0.762690,0.192060,0.036150,0.009100,0.311960,1.000000,0.311960,1.000000,0.311960,1.000000,2.451800,2.451800
0.731940,0.158790,0.089790,0.019480,0.312600,1.000000,0.312600,1.000000,0.312600,1.000000,1.000000,1.000000
0.754430,0.180470,0.052530,0.012570,0.311910,1.000000,0.311910,1.000000,0.311910,1.000000,1.145230,1.145230
0.766170,0.158920,0.062040,0.012870,0.304570,1.000000,0.304570,1.000000,0.304570,1.000000,1.197550,1.197550
0.722610,0.174470,0.082910,0.020020,0.305180,1.000000,0.305180,1.000000,0.305180,1.000000,1.000000,1.000000
0.715810,0.193020,0.071810,0.019360,0.296880,1.000000,0.296880,1.000000,0.296880,1.000000,1.238830,1.238830
0.769770,0.161220,0.057060,0.011950,0.323210,1.000000,0.323210,1.000000,0.323210,1.000000,1.934670,1.934670
0.672700,0.158430,0.136680,0.032190,0.298070,1.000000,0.298070,1.000000,0.298070,1.000000,1.000000,1.000000
0.690480,0.148750,0.132270,0.028500,0.287960,1.000000,0.287960,1.000000,0.287960,1.000000,1.000000,1.000000
0.750940,0.188640,0.048290,0.012130,0.317580,1.000000,0.317580,1.000000,0.317580,1.000000,1.289440,1.289440
0.761470,0.163290,0.061950,0.013280,0.316260,1.000000,0.316260,1.000000,0.316260,1.000000,1.728870,1.728870
0.705120,0.159360,0.110530,0.024980,0.289850,1.000000,0.289850,1.000000,0.289850,1.000000,1.000000,1.000000
0.673940,0.162850,0.131450,0.031760,0.296410,1.000000,0.296410,1.000000,0.296410,1.000000,1.000000,1.000000
0.699440,0.170830,0.104270,0.025470,0.304340,1.000000,0.304340,1.000000,0.304340,1.000000,1.019600,1.019600
0.707470,0.174880,0.094330,0.023320,0.307050,1.000000,0.307050,1.000000,0.307050,1.000000,1.000000,1.000000
0.708820,0.172290,0.095640,0.023250,0.304980,1.000000,0.304980,1.000000,0.304980,1.000000,1.000000,1.000000
0.715400,0.163530,0.098540,0.022530,0.293050,1.000000,0.293050,1.000000,0.293050,1.000000,1.120140,1.120140
0.719580,0.158150,0.100240,0.022030,0.296900,1.000000,0.296900,1.000000,0.296900,1.000000,1.178770,1.178770
0.751400,0.152140,0.080220,0.016240,0.312450,1.000000,0.312450,1.000000,0.312450,1.000000,1.330370,1.330370
0.686930,0.181980,0.103640,0.027460,0.302750,1.000000,0.302750,1.000000,0.302750,1.000000,1.000000,1.000000
0.709890,0.200520,0.069860,0.019730,0.296440,1.000000,0.296440,1.000000,0.296440,1.000000,1.000000,1.000000
0.758500,0.155430,0.071430,0.014640,0.311690,1.000000,0.311690,1.000000,0.311690,1.000000,1.175770,1.175770
